asset_id,company_name,ticker,exchange,mic,country,currency,isin,source_phase,source_row_hash,route_from_38q,official_review_status,official_registry_candidate,official_registry_name,filing_route_type,filing_identifier_required,filing_identifier_present,filing_identifier_value,identifier_confidence,jurisdiction_code,jurisdiction_review_priority,official_filings_fetch_status,official_filings_data_status,real_filings_downloaded,real_fundamentals_present,normalized_fundamentals_present,requires_future_official_execution,requires_identifier_resolution,no_network_fetch,no_scraping,no_api_call,no_scoring,no_ranking,no_recommendation,no_phase9c,created_at_utc,phase,contract_version,notes
U37442,UKI0,ITB,LSE,XLON,GB,GBP,,v2.38Q-europe-fundamentals-route-foundation,f6e6e0fd67db69159af6c507dbb834424dea1371fb1b8970559051cbc2c904a8,FUNDAMENTALS_ROUTE_READY_FOR_OFFICIAL_FILINGS_REVIEW,OFFICIAL_FILINGS_IDENTIFIER_RESOLUTION_REQUIRED,uk_companies_house_filings,UK Companies House,official_registry_review,COMPANY_REGISTRY_ID,false,,NONE,GB,19,NOT_REQUESTED_OFFLINE_PHASE,NO_REAL_FILINGS_OFFICIAL_EXECUTION_REQUIRED,false,false,false,true,true,true,true,true,true,true,true,true,2026-09-04T16:17:34Z,v2.38S-europe-official-filings-review,europe_official_filings_review_contract_v1,Official filing route prepared only; identifier resolution is required before any collection.
U37443,UKI0,LGI,LSE,XLON,GB,GBP,,v2.38Q-europe-fundamentals-route-foundation,a0c63d067f6aa249f8110c65d4e781bdfa1df0ee8726916d326f27ef3843ef66,FUNDAMENTALS_ROUTE_READY_FOR_OFFICIAL_FILINGS_REVIEW,OFFICIAL_FILINGS_IDENTIFIER_RESOLUTION_REQUIRED,uk_companies_house_filings,UK Companies House,official_registry_review,COMPANY_REGISTRY_ID,false,,NONE,GB,20,NOT_REQUESTED_OFFLINE_PHASE,NO_REAL_FILINGS_OFFICIAL_EXECUTION_REQUIRED,false,false,false,true,true,true,true,true,true,true,true,true,2026-09-04T16:17:34Z,v2.38S-europe-official-filings-review,europe_official_filings_review_contract_v1,Official filing route prepared only; identifier resolution is required before any collection.
U37444,UKI0,PES,LSE,XLON,GB,GBP,,v2.38Q-europe-fundamentals-route-foundation,18d68fd4e3a112b7210d23aa09ab6f1dff0046a854ca10e71c3e62df9d327176,FUNDAMENTALS_ROUTE_READY_FOR_OFFICIAL_FILINGS_REVIEW,OFFICIAL_FILINGS_IDENTIFIER_RESOLUTION_REQUIRED,uk_companies_house_filings,UK Companies House,official_registry_review,COMPANY_REGISTRY_ID,false,,NONE,GB,21,NOT_REQUESTED_OFFLINE_PHASE,NO_REAL_FILINGS_OFFICIAL_EXECUTION_REQUIRED,false,false,false,true,true,true,true,true,true,true,true,true,2026-09-04T16:17:34Z,v2.38S-europe-official-filings-review,europe_official_filings_review_contract_v1,Official filing route prepared only; identifier resolution is required before any collection.
U37445,UKI0,RIO1,LSE,XLON,GB,GBP,,v2.38Q-europe-fundamentals-route-foundation,0cfe3430e8e7ab6848474d23ffa3d4e25f12f7a9e01dfc96660055f650f0ff13,FUNDAMENTALS_ROUTE_READY_FOR_OFFICIAL_FILINGS_REVIEW,OFFICIAL_FILINGS_IDENTIFIER_RESOLUTION_REQUIRED,uk_companies_house_filings,UK Companies House,official_registry_review,COMPANY_REGISTRY_ID,false,,NONE,GB,22,NOT_REQUESTED_OFFLINE_PHASE,NO_REAL_FILINGS_OFFICIAL_EXECUTION_REQUIRED,false,false,false,true,true,true,true,true,true,true,true,true,2026-09-04T16:17:34Z,v2.38S-europe-official-filings-review,europe_official_filings_review_contract_v1,Official filing route prepared only; identifier resolution is required before any collection.
U37446,UKI0,SCT,LSE,XLON,GB,GBP,,v2.38Q-europe-fundamentals-route-foundation,ff921cacdce267ca27aad3b31b0ae03fbe18819d62c829042cb8ecb2cd54a2a3,FUNDAMENTALS_ROUTE_READY_FOR_OFFICIAL_FILINGS_REVIEW,OFFICIAL_FILINGS_IDENTIFIER_RESOLUTION_REQUIRED,uk_companies_house_filings,UK Companies House,official_registry_review,COMPANY_REGISTRY_ID,false,,NONE,GB,23,NOT_REQUESTED_OFFLINE_PHASE,NO_REAL_FILINGS_OFFICIAL_EXECUTION_REQUIRED,false,false,false,true,true,true,true,true,true,true,true,true,2026-09-04T16:17:34Z,v2.38S-europe-official-filings-review,europe_official_filings_review_contract_v1,Official filing route prepared only; identifier resolution is required before any collection.
U37447,UKI0,BPE5,LSE,XLON,GB,GBP,,v2.38Q-europe-fundamentals-route-foundation,b156e9f13b644f9477c39055872d020da480c6760651c9f3d12820bea546c27a,FUNDAMENTALS_ROUTE_READY_FOR_OFFICIAL_FILINGS_REVIEW,OFFICIAL_FILINGS_IDENTIFIER_RESOLUTION_REQUIRED,uk_companies_house_filings,UK Companies House,official_registry_review,COMPANY_REGISTRY_ID,false,,NONE,GB,24,NOT_REQUESTED_OFFLINE_PHASE,NO_REAL_FILINGS_OFFICIAL_EXECUTION_REQUIRED,false,false,false,true,true,true,true,true,true,true,true,true,2026-09-04T16:17:34Z,v2.38S-europe-official-filings-review,europe_official_filings_review_contract_v1,Official filing route prepared only; identifier resolution is required before any collection.
U37448,UKI0,LLD,LSE,XLON,GB,GBP,,v2.38Q-europe-fundamentals-route-foundation,9137eb587bb39c65cad8bf387eae91ef8039a4a58c4dabd65cec48185d83aef9,FUNDAMENTALS_ROUTE_READY_FOR_OFFICIAL_FILINGS_REVIEW,OFFICIAL_FILINGS_IDENTIFIER_RESOLUTION_REQUIRED,uk_companies_house_filings,UK Companies House,official_registry_review,COMPANY_REGISTRY_ID,false,,NONE,GB,25,NOT_REQUESTED_OFFLINE_PHASE,NO_REAL_FILINGS_OFFICIAL_EXECUTION_REQUIRED,false,false,false,true,true,true,true,true,true,true,true,true,2026-09-04T16:17:34Z,v2.38S-europe-official-filings-review,europe_official_filings_review_contract_v1,Official filing route prepared only; identifier resolution is required before any collection.
U37449,UKI0,NPW1,LSE,XLON,GB,GBP,,v2.38Q-europe-fundamentals-route-foundation,ad3cbab8ffb98b263e3ba13af29e9be4e776082776f03cde90d5edd0e22bb4f7,FUNDAMENTALS_ROUTE_READY_FOR_OFFICIAL_FILINGS_REVIEW,OFFICIAL_FILINGS_IDENTIFIER_RESOLUTION_REQUIRED,uk_companies_house_filings,UK Companies House,official_registry_review,COMPANY_REGISTRY_ID,false,,NONE,GB,26,NOT_REQUESTED_OFFLINE_PHASE,NO_REAL_FILINGS_OFFICIAL_EXECUTION_REQUIRED,false,false,false,true,true,true,true,true,true,true,true,true,2026-09-04T16:17:34Z,v2.38S-europe-official-filings-review,europe_official_filings_review_contract_v1,Official filing route prepared only; identifier resolution is required before any collection.
U37450,UKI0,BCY,LSE,XLON,GB,GBP,,v2.38Q-europe-fundamentals-route-foundation,12e3824f4c05d1ccd61370de4d04549da8da5d134c8d9157550707833a4c7d8e,FUNDAMENTALS_ROUTE_READY_FOR_OFFICIAL_FILINGS_REVIEW,OFFICIAL_FILINGS_IDENTIFIER_RESOLUTION_REQUIRED,uk_companies_house_filings,UK Companies House,official_registry_review,COMPANY_REGISTRY_ID,false,,NONE,GB,27,NOT_REQUESTED_OFFLINE_PHASE,NO_REAL_FILINGS_OFFICIAL_EXECUTION_REQUIRED,false,false,false,true,true,true,true,true,true,true,true,true,2026-09-04T16:17:34Z,v2.38S-europe-official-filings-review,europe_official_filings_review_contract_v1,Official filing route prepared only; identifier resolution is required before any collection.
U37451,UKI0,KFI1,LSE,XLON,GB,GBP,,v2.38Q-europe-fundamentals-route-foundation,34a06a22a4ac2e6fc7dcffd85b4c925f30cf8ffb9f7ddcefaf01f5a4a292bbf6,FUNDAMENTALS_ROUTE_READY_FOR_OFFICIAL_FILINGS_REVIEW,OFFICIAL_FILINGS_IDENTIFIER_RESOLUTION_REQUIRED,uk_companies_house_filings,UK Companies House,official_registry_review,COMPANY_REGISTRY_ID,false,,NONE,GB,28,NOT_REQUESTED_OFFLINE_PHASE,NO_REAL_FILINGS_OFFICIAL_EXECUTION_REQUIRED,false,false,false,true,true,true,true,true,true,true,true,true,2026-09-04T16:17:34Z,v2.38S-europe-official-filings-review,europe_official_filings_review_contract_v1,Official filing route prepared only; identifier resolution is required before any collection.
U37452,UKI0,IJ8,LSE,XLON,GB,GBP,,v2.38Q-europe-fundamentals-route-foundation,5182b6028e6b23bfaa8bfede7c76f0be1a2090089b8b6d4c69d89762c6a8af09,FUNDAMENTALS_ROUTE_READY_FOR_OFFICIAL_FILINGS_REVIEW,OFFICIAL_FILINGS_IDENTIFIER_RESOLUTION_REQUIRED,uk_companies_house_filings,UK Companies House,official_registry_review,COMPANY_REGISTRY_ID,false,,NONE,GB,29,NOT_REQUESTED_OFFLINE_PHASE,NO_REAL_FILINGS_OFFICIAL_EXECUTION_REQUIRED,false,false,false,true,true,true,true,true,true,true,true,true,2026-09-04T16:17:34Z,v2.38S-europe-official-filings-review,europe_official_filings_review_contract_v1,Official filing route prepared only; identifier resolution is required before any collection.
U37453,UKI0,RTO1,LSE,XLON,GB,GBP,,v2.38Q-europe-fundamentals-route-foundation,16848f9d3d3384b66a2a36f7376d70181b25b2137fddb5934262da786fff3855,FUNDAMENTALS_ROUTE_READY_FOR_OFFICIAL_FILINGS_REVIEW,OFFICIAL_FILINGS_IDENTIFIER_RESOLUTION_REQUIRED,uk_companies_house_filings,UK Companies House,official_registry_review,COMPANY_REGISTRY_ID,false,,NONE,GB,30,NOT_REQUESTED_OFFLINE_PHASE,NO_REAL_FILINGS_OFFICIAL_EXECUTION_REQUIRED,false,false,false,true,true,true,true,true,true,true,true,true,2026-09-04T16:17:34Z,v2.38S-europe-official-filings-review,europe_official_filings_review_contract_v1,Official filing route prepared only; identifier resolution is required before any collection.
U37454,UKI0,LS4C,LSE,XLON,GB,GBP,,v2.38Q-europe-fundamentals-route-foundation,0aa51d319c9457491b20cf35f4fe9add9c7e8cf47d76f7a929a0c0ba9c3f2214,FUNDAMENTALS_ROUTE_READY_FOR_OFFICIAL_FILINGS_REVIEW,OFFICIAL_FILINGS_IDENTIFIER_RESOLUTION_REQUIRED,uk_companies_house_filings,UK Companies House,official_registry_review,COMPANY_REGISTRY_ID,false,,NONE,GB,31,NOT_REQUESTED_OFFLINE_PHASE,NO_REAL_FILINGS_OFFICIAL_EXECUTION_REQUIRED,false,false,false,true,true,true,true,true,true,true,true,true,2026-09-04T16:17:34Z,v2.38S-europe-official-filings-review,europe_official_filings_review_contract_v1,Official filing route prepared only; identifier resolution is required before any collection.
U37455,UKI0,RDEB,LSE,XLON,GB,GBP,,v2.38Q-europe-fundamentals-route-foundation,c2e038b14dcd15a649ff767d622268c68283c873fa2b53d6abc1c7c7dcc79a2a,FUNDAMENTALS_ROUTE_READY_FOR_OFFICIAL_FILINGS_REVIEW,OFFICIAL_FILINGS_IDENTIFIER_RESOLUTION_REQUIRED,uk_companies_house_filings,UK Companies House,official_registry_review,COMPANY_REGISTRY_ID,false,,NONE,GB,32,NOT_REQUESTED_OFFLINE_PHASE,NO_REAL_FILINGS_OFFICIAL_EXECUTION_REQUIRED,false,false,false,true,true,true,true,true,true,true,true,true,2026-09-04T16:17:34Z,v2.38S-europe-official-filings-review,europe_official_filings_review_contract_v1,Official filing route prepared only; identifier resolution is required before any collection.
U37456,UKI0,RRU,LSE,XLON,GB,GBP,,v2.38Q-europe-fundamentals-route-foundation,10ce8c9eba8c3261a3a9c625f7fee9157db836b3d4afa4c64f6294f910c33772,FUNDAMENTALS_ROUTE_READY_FOR_OFFICIAL_FILINGS_REVIEW,OFFICIAL_FILINGS_IDENTIFIER_RESOLUTION_REQUIRED,uk_companies_house_filings,UK Companies House,official_registry_review,COMPANY_REGISTRY_ID,false,,NONE,GB,33,NOT_REQUESTED_OFFLINE_PHASE,NO_REAL_FILINGS_OFFICIAL_EXECUTION_REQUIRED,false,false,false,true,true,true,true,true,true,true,true,true,2026-09-04T16:17:34Z,v2.38S-europe-official-filings-review,europe_official_filings_review_contract_v1,Official filing route prepared only; identifier resolution is required before any collection.
U37457,UKI0,EJT1,LSE,XLON,GB,GBP,,v2.38Q-europe-fundamentals-route-foundation,64308b82aadfcdce382ecddafe221436f117bd7bd94fd66617dc89116bd73bba,FUNDAMENTALS_ROUTE_READY_FOR_OFFICIAL_FILINGS_REVIEW,OFFICIAL_FILINGS_IDENTIFIER_RESOLUTION_REQUIRED,uk_companies_house_filings,UK Companies House,official_registry_review,COMPANY_REGISTRY_ID,false,,NONE,GB,34,NOT_REQUESTED_OFFLINE_PHASE,NO_REAL_FILINGS_OFFICIAL_EXECUTION_REQUIRED,false,false,false,true,true,true,true,true,true,true,true,true,2026-09-04T16:17:34Z,v2.38S-europe-official-filings-review,europe_official_filings_review_contract_v1,Official filing route prepared only; identifier resolution is required before any collection.
U37458,UKI0,XGR2,LSE,XLON,GB,GBP,,v2.38Q-europe-fundamentals-route-foundation,79bfafe6133c0d3a75039825395831f5511318bd5bc67f0597fdf8256bf3e59e,FUNDAMENTALS_ROUTE_READY_FOR_OFFICIAL_FILINGS_REVIEW,OFFICIAL_FILINGS_IDENTIFIER_RESOLUTION_REQUIRED,uk_companies_house_filings,UK Companies House,official_registry_review,COMPANY_REGISTRY_ID,false,,NONE,GB,35,NOT_REQUESTED_OFFLINE_PHASE,NO_REAL_FILINGS_OFFICIAL_EXECUTION_REQUIRED,false,false,false,true,true,true,true,true,true,true,true,true,2026-09-04T16:17:34Z,v2.38S-europe-official-filings-review,europe_official_filings_review_contract_v1,Official filing route prepared only; identifier resolution is required before any collection.
