ticker,name,exchange,country,region,currency,sector,industry,asset_type,is_active,market_cap,price,avg_volume_30d,avg_volume_90d,data_source,last_updated,isin,figi,cusip,ipo_date,shares_outstanding,free_float,primary_listing,adr_flag,otc_flag,etf_flag,fund_flag,preferred_flag,warrant_flag,spac_flag,duplicate_group,dollar_volume_90d,universe_validation_status,universe_validation_date,stage1_status,stage1_primary_reason,stage1_all_reasons,yf_success,yf_error,financial_data_date,quote_type,sector_yf,industry_yf,country_yf,revenue_ttm,operating_margin,fcf_margin,net_debt_to_ebitda,shares_dilution_3y,revenue_growth_1y,gross_margin,net_margin,ebitda,free_cash_flow,total_debt,cash,net_debt,debt_to_equity,current_ratio,interest_coverage,pe_ratio,forward_pe,ev_ebitda,price_sales,fcf_yield,shares_outstanding_fund,float_shares,market_cap_yf,special_case,data_completeness_score,revenue_growth_3y,stage2_status,stage2_primary_reason,stage2_all_reasons,price_change_6m,price_change_12m,relative_strength_6m,drawdown_from_52w_high,business_quality_score,financial_health_score,growth_score,valuation_score,risk_score,moat_proxy_score,momentum_score,liquidity_score,data_quality_score,final_stage3_score,stage3_status,stage3_category,stage3_primary_reason,stage3_all_reasons
AMSC,American Superconductor Corporation - Common Stock,NASDAQ,USA,North America,USD,Industrials,Specialty Industrial Machinery,common_stock,True,2019382784.0,42.34,1224407.0,1224407.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,51841392.38,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,,True,,2026-06-09,EQUITY,Industrials,Specialty Industrial Machinery,United States,299155008.0,0.051009998,0.021933445285997,-5.457677553301925,,0.296,0.30813,0.44729,25046000.0,6561500.0,4000000.0,140692992.0,-136692992.0,0.72,2.395,,14.209836,29.218042,77.074,6.9097195,0.0031742887240177,47694445.0,45985076.0,2067077248.0,none,92.31,,PASSED,MISSING_SHARES_DILUTION_PROVIDER_LIMITATION,MISSING_SHARES_DILUTION_PROVIDER_LIMITATION,,,,,3.59,5.0,5.0,4.02,1.43,0.48,5.0,10.0,8.46,41.67,REJECTED,🔴 Descartada por scoring,LOW_FINAL_SCORE,LOW_FINAL_SCORE
ADUS,Addus HomeCare Corporation - Common Stock,NASDAQ,USA,North America,USD,Healthcare,Medical Care Facilities,common_stock,True,1719025792.0,92.1,247895.0,247895.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,22831129.5,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,,True,,2026-06-09,EQUITY,Healthcare,Medical Care Facilities,United States,1448433024.0,0.0937,0.0710350442824479,0.2231722878302642,,0.077,0.32454,0.06887,159872000.0,102889504.0,138744000.0,103065000.0,35679000.0,12.43,1.826,,16.736162,12.138543,10.597,1.1689059,0.0607705431579558,18664776.0,17750804.0,1693081856.0,none,92.31,,PASSED,MISSING_SHARES_DILUTION_PROVIDER_LIMITATION,MISSING_SHARES_DILUTION_PROVIDER_LIMITATION,,,,,2.46,4.53,2.12,7.81,1.22,1.33,5.0,4.51,8.46,41.45,REJECTED,🔴 Descartada por scoring,LOW_FINAL_SCORE,LOW_FINAL_SCORE
ALGM,"Allegro MicroSystems, Inc. - Common Stock",NASDAQ,USA,North America,USD,Technology,Semiconductors,common_stock,True,8638857216.0,46.39,2166901.0,2166901.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,100522537.39,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,,True,,2026-06-09,EQUITY,Technology,Semiconductors,United States,890096000.0,0.10428,0.168478600061117,1.293598996500957,,0.261,0.46493,-0.01674,106029000.0,149962128.0,305912000.0,168752992.0,137159008.0,31.984,3.451,,,32.724434,85.947,10.082123,0.0167106271012747,186222406.0,124707559.0,8974057472.0,none,92.31,,PASSED,MISSING_SHARES_DILUTION_PROVIDER_LIMITATION,MISSING_SHARES_DILUTION_PROVIDER_LIMITATION,,,,,3.47,4.35,5.0,1.84,1.06,2.93,5.0,10.0,8.46,41.05,REJECTED,🔴 Descartada por scoring,LOW_FINAL_SCORE,LOW_FINAL_SCORE
BKR,Baker Hughes Company - Common Stock,NASDAQ,USA,North America,USD,Energy,Oil & Gas Equipment & Services,common_stock,True,62093578240.0,62.59,9106671.0,9106671.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,569986537.89,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,,True,,2026-06-09,EQUITY,Energy,Oil & Gas Equipment & Services,United States,27893000192.0,0.12282,0.1129763703548753,0.0477078628583468,,0.025,0.23643999,0.11171,4821000192.0,3151249920.0,16163999744.0,15934000128.0,229999616.0,82.935,2.132,,20.715652,23.300104,13.427,2.3061602,0.0489889489805612,992068697.0,989796860.0,64325730304.0,none,92.31,,PASSED,MISSING_SHARES_DILUTION_PROVIDER_LIMITATION,MISSING_SHARES_DILUTION_PROVIDER_LIMITATION,,,,,2.93,4.98,1.25,6.82,0.88,1.55,5.0,10.0,8.46,40.78,REJECTED,🔴 Descartada por scoring,LOW_FINAL_SCORE,LOW_FINAL_SCORE
AMZN,"Amazon.com, Inc. - Common Stock",NASDAQ,USA,North America,USD,Consumer Cyclical,Internet Retail,common_stock,True,2646571745280.0,246.03,44933614.0,44933614.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,11055017052.42,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,,True,,2026-06-09,EQUITY,Consumer Cyclical,Internet Retail,United States,742775980032.0,0.1314,0.0132026681417155,0.5931632502890781,,0.166,0.50604,0.12224,155860992000.0,9806624768.0,235540004864.0,143088992256.0,92451012608.0,53.3,1.177,,31.64129,24.860577,17.518,3.551351,0.0037176464770992,10757109436.0,9779826044.0,2637858340864.0,none,92.31,,PASSED,MISSING_SHARES_DILUTION_PROVIDER_LIMITATION,MISSING_SHARES_DILUTION_PROVIDER_LIMITATION,,,,,3.6,2.99,3.6,4.54,1.74,2.07,5.0,10.0,8.46,39.59,REJECTED,🔴 Descartada por scoring,LOW_FINAL_SCORE,LOW_FINAL_SCORE
BLBD,Blue Bird Corporation - Common Stock,NASDAQ,USA,North America,USD,Industrials,Farm & Heavy Construction Machinery,common_stock,True,2205134336.0,69.68,424126.0,424126.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,29553099.680000003,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,,True,,2026-06-09,EQUITY,Industrials,Farm & Heavy Construction Machinery,United States,1493095040.0,0.11028,0.0965273422916199,-0.9810432803249418,,-0.017,0.21045,0.08908,191542000.0,144124496.0,87982000.0,275892992.0,-187910992.0,29.531,1.835,,17.255527,12.549588,10.622,1.4885455,0.0648467491810739,31646589.0,31278539.0,2222540032.0,none,92.31,,PASSED,MISSING_SHARES_DILUTION_PROVIDER_LIMITATION,MISSING_SHARES_DILUTION_PROVIDER_LIMITATION,,,,,2.39,4.66,0.55,7.9,0.97,1.31,5.0,5.87,8.46,39.39,REJECTED,🔴 Descartada por scoring,LOW_FINAL_SCORE,LOW_FINAL_SCORE
BLFS,"BioLife Solutions, Inc. - Common Stock",NASDAQ,USA,North America,USD,Healthcare,Medical Instruments & Supplies,common_stock,True,1301561472.0,26.64,511457.0,511457.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,13625214.48,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,,True,,2026-06-09,EQUITY,Healthcare,Medical Instruments & Supplies,United States,101660000.0,0.00098,0.0628676470588235,-15.306410553112704,,0.247,0.63756,-0.02913,4321000.0,6391125.0,14857000.0,80996000.0,-66139000.0,3.991,7.299,,,90.00001,279.805,12.543563,0.0050119448991014,48857415.0,42844533.0,1275178624.0,none,92.31,,PASSED,MISSING_SHARES_DILUTION_PROVIDER_LIMITATION,MISSING_SHARES_DILUTION_PROVIDER_LIMITATION,,,,,2.72,5.0,4.95,1.38,1.18,2.46,5.0,2.65,8.46,38.99,REJECTED,🔴 Descartada por scoring,LOW_FINAL_SCORE,LOW_FINAL_SCORE
BELFA,Bel Fuse Inc. - Class A Common Stock,NASDAQ,USA,North America,USD,Technology,Electronic Components,common_stock,True,2952176896.0,232.04,83258.0,83258.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,19319186.32,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,,True,,2026-06-09,EQUITY,Technology,Electronic Components,United States,701708032.0,0.13519,0.089278584743348,1.2286319368891407,,0.172,0.39218,0.078439996,135680992.0,62647500.0,226148000.0,59446000.0,166702000.0,42.215,3.184,,59.58072,26.701942,25.127,4.4830847,0.019914543167567,2115263.0,12081737.0,3145816576.0,none,92.31,,PASSED,MISSING_SHARES_DILUTION_PROVIDER_LIMITATION,MISSING_SHARES_DILUTION_PROVIDER_LIMITATION,,,,,3.32,4.39,3.7,2.66,1.52,2.16,5.0,3.8,8.46,38.7,REJECTED,🔴 Descartada por scoring,LOW_FINAL_SCORE,LOW_FINAL_SCORE
APOG,"Apogee Enterprises, Inc. - Common Stock",NASDAQ,USA,North America,USD,Industrials,Building Products & Equipment,common_stock,True,790200640.0,37.01,255052.0,255052.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,9439474.52,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,,True,,2026-06-09,EQUITY,Industrials,Building Products & Equipment,United States,1404733056.0,0.09466,0.0549914986837185,1.449497856351462,,0.016,0.23811,0.03853,166072000.0,77248376.0,286383008.0,45662000.0,240721008.0,55.957,1.647,,14.666666,9.989189,6.172,0.56176734,0.0978901709257875,21351005.0,20610429.0,789133120.0,none,92.31,,PASSED,MISSING_SHARES_DILUTION_PROVIDER_LIMITATION,MISSING_SHARES_DILUTION_PROVIDER_LIMITATION,,,,,1.65,3.54,1.1,9.58,1.83,0.83,5.0,1.81,8.46,38.42,REJECTED,🔴 Descartada por scoring,LOW_FINAL_SCORE,LOW_FINAL_SCORE
BELFB,Bel Fuse Inc. - Class B Common Stock,NASDAQ,USA,North America,USD,Technology,Electronic Components,common_stock,True,3734313984.0,262.56,240826.0,240826.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,63231274.56,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,,True,,2026-06-09,EQUITY,Technology,Electronic Components,United States,701708032.0,0.13519,0.089278584743348,1.2286319368891407,,0.172,0.39218,0.078439996,135680992.0,62647500.0,226148000.0,59446000.0,166702000.0,42.215,3.184,,67.098564,27.906025,28.116,5.6576014,0.0157802892808247,12107444.0,12081737.0,3969984256.0,none,92.31,,PASSED,MISSING_SHARES_DILUTION_PROVIDER_LIMITATION,MISSING_SHARES_DILUTION_PROVIDER_LIMITATION,,,,,3.32,4.39,3.7,2.19,1.52,2.16,5.0,10.0,8.46,38.0,REJECTED,🔴 Descartada por scoring,LOW_FINAL_SCORE,LOW_FINAL_SCORE
AEIS,"Advanced Energy Industries, Inc. - Common Stock",NASDAQ,USA,North America,USD,Industrials,Electrical Equipment & Parts,common_stock,True,11795540992.0,294.81,782965.0,782965.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,230825911.65,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,,True,,2026-06-09,EQUITY,Industrials,Electrical Equipment & Parts,United States,1905200000.0,0.14325,0.025843743439009,-0.0562709694915254,,0.263,0.39004,0.099989995,295000000.0,49237500.0,683100032.0,699699968.0,-16599936.0,49.343,1.588,,63.77291,26.035782,39.407,6.4285436,0.004020155172204,40010657.0,37619926.0,12247661568.0,none,92.31,,PASSED,MISSING_SHARES_DILUTION_PROVIDER_LIMITATION,MISSING_SHARES_DILUTION_PROVIDER_LIMITATION,,,,,3.02,4.14,5.0,1.88,1.41,1.69,5.0,10.0,8.46,37.86,REJECTED,🔴 Descartada por scoring,LOW_FINAL_SCORE,LOW_FINAL_SCORE
AFRM,"Affirm Holdings, Inc. - Class A Common Stock",NASDAQ,USA,North America,USD,Financial Services,Credit Services,common_stock,True,21302896640.0,63.61,5304323.0,5304323.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,337407986.03,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,,True,,2026-06-09,EQUITY,Financial Services,Credit Services,United States,3971538944.0,0.08513,0.0758107575540369,11.59313805714955,,0.326,0.48369,0.09629,631558976.0,301085376.0,9090749440.0,1768999040.0,7321750400.0,240.279,13.542,,59.50909,17.331581,46.305,5.5198903,0.0137341056083306,294357801.0,281254513.0,21922459648.0,none,92.31,,PASSED,MISSING_SHARES_DILUTION_PROVIDER_LIMITATION,MISSING_SHARES_DILUTION_PROVIDER_LIMITATION,,,,,3.46,2.5,5.0,2.01,3.6,2.09,5.0,10.0,8.46,35.98,REJECTED,🔴 Descartada por scoring,LOW_FINAL_SCORE,LOW_FINAL_SCORE
ASO,"Academy Sports and Outdoors, Inc. - Common Stock",NASDAQ,USA,North America,USD,Consumer Cyclical,Specialty Retail,common_stock,True,3338296064.0,51.75,1467341.0,1467341.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,75934896.75,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,,True,,2026-06-09,EQUITY,Consumer Cyclical,Specialty Retail,United States,6053413888.0,0.090050004,0.0094775029531236,2.520989242856173,,0.025,0.34784,0.06224,619649984.0,57371248.0,1892450944.0,330320000.0,1562130944.0,87.154,1.893,,9.3267145,7.489491,7.89,0.55062073,0.0172123966786635,64508134.0,63406762.0,3333135360.0,none,92.31,,PASSED,MISSING_SHARES_DILUTION_PROVIDER_LIMITATION,MISSING_SHARES_DILUTION_PROVIDER_LIMITATION,,,,,1.98,3.52,1.25,7.3,2.56,0.9,5.0,10.0,8.46,35.59,REJECTED,🔴 Descartada por scoring,LOW_FINAL_SCORE,LOW_FINAL_SCORE
ADTN,"ADTRAN Holdings, Inc. - Common Stock",NASDAQ,USA,North America,USD,Technology,Communication Equipment,common_stock,True,1243320832.0,15.35,2496573.0,2496573.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,38322395.55,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,,True,,2026-06-09,EQUITY,Technology,Communication Equipment,United States,1122148992.0,0.02276,0.0409682674295001,1.6991497622647298,,0.155,0.38566002,-0.03182,91278000.0,45972500.0,243364992.0,88270000.0,155094992.0,48.044,1.766,,,21.078949,19.913,1.1563433,0.0354291552592583,80998100.0,78960759.0,1297589504.0,none,92.31,,PASSED,MISSING_SHARES_DILUTION_PROVIDER_LIMITATION,MISSING_SHARES_DILUTION_PROVIDER_LIMITATION,,,,,1.43,3.66,3.42,5.38,2.02,1.02,5.0,7.64,8.46,35.53,REJECTED,🔴 Descartada por scoring,LOW_FINAL_SCORE,LOW_FINAL_SCORE
ALHC,"Alignment Healthcare, Inc. - Common Stock",NASDAQ,USA,North America,USD,Healthcare,Healthcare Plans,common_stock,True,3177498880.0,15.37,4714247.0,4714247.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,72457976.39,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,,True,,2026-06-09,EQUITY,Healthcare,Healthcare Plans,United States,4256984064.0,0.01293,0.0551059126539403,-5.897342301053508,,0.333,0.1238,0.00465,67204000.0,234584992.0,329966016.0,726291008.0,-396324992.0,159.492,1.58,,153.5,21.245674,41.323,0.74544895,0.0739231224155881,206733823.0,186093518.0,3173364224.0,none,92.31,,PASSED,MISSING_SHARES_DILUTION_PROVIDER_LIMITATION,MISSING_SHARES_DILUTION_PROVIDER_LIMITATION,,,,,0.59,4.12,5.0,4.19,1.23,0.46,5.0,10.0,8.46,34.68,REJECTED,🔴 Descartada por scoring,LOW_FINAL_SCORE,LOW_FINAL_SCORE
