asset_id,ticker,company_name,exchange,cik,identity_status,enrichment_status,submissions_available,companyfacts_available,basic_concepts_available,available_forms,latest_filing_date,latest_10k_date,latest_10q_date,sec_taxonomies,facts_count,review_reason,evidence_hash,phase
U00210,APM,Aptorum Group Limited - Class A Ordinary Shares,NASDAQ,,US_SEC_CIK_MISSING,SEC_CIK_REVIEW_REQUIRED,false,false,,,,,,,0,ticker not found in SEC company_tickers_exchange cache,dc6b13347ccc85ad3e6e74c400cdf4dcd92bbe48ceb1ce33ef9ea4bc1778a1f0,v2.38E
U00211,APMC,AmperCap Acquisition Company - Ordinary Shares,NASDAQ,,US_SEC_NOT_ELIGIBLE,SEC_NOT_ELIGIBLE,false,false,,,,,,,0,company_name_indicates_acquisition_company_or_blank_check,e28ed21602ead823af533b080817bb6ef7d5943a28e6669125df1269ea4c1c14,v2.38E
U00231,ARCC,Ares Capital Corporation - Closed End Fund,NASDAQ,,US_SEC_NOT_ELIGIBLE,SEC_NOT_ELIGIBLE,false,false,,,,,,,0,company_name_indicates_fund_or_trust,7be2633aa921bcd3a437a775e076bc2e679feacfd45dad5b29437392ab0e48b9,v2.38E
U00233,ARCL,ARC Group Acquisition I Corp - Class A Ordinary Shares,NASDAQ,,US_SEC_NOT_ELIGIBLE,SEC_NOT_ELIGIBLE,false,false,,,,,,,0,company_name_indicates_acquisition_company_or_blank_check,87516c38e03957020cd375b05c05471b1c298a00546fc19ee645a47593d53c21,v2.38E
U00245,ARTC,Art Technology Acquisition Corp. - Class A Ordinary Shares,NASDAQ,,US_SEC_NOT_ELIGIBLE,SEC_NOT_ELIGIBLE,false,false,,,,,,,0,company_name_indicates_acquisition_company_or_blank_check,c6960ffbb700b9a02dcd1fed27cbb0d3bdb6f25f096af9d16dbf9122ea725bc6,v2.38E
U00259,ASPC,A SPAC III Acquisition Corp. - Class A Ordinary Shares,NASDAQ,,US_SEC_NOT_ELIGIBLE,SEC_NOT_ELIGIBLE,false,false,,,,,,,0,company_name_indicates_acquisition_company_or_blank_check,d25b2af33090af652c0fd2f38fc7d26edf40e17f28e48f53d74479c8491b7222,v2.38E
U00321,AXIN,Axiom Intelligence Acquisition Corp 1 - Class A Ordinary Shares,NASDAQ,,US_SEC_NOT_ELIGIBLE,SEC_NOT_ELIGIBLE,false,false,,,,,,,0,company_name_indicates_acquisition_company_or_blank_check,ff0df3d0e9b152020bdfad3cddf2d16cad3601c89e77f0ec76d84b7f29ffbc1e,v2.38E
U00325,AYA,Aya Gold & Silver Inc. - Common Shares,NASDAQ,0001826836,US_SEC_CIK_RESOLVED,ENRICHED_PARTIAL_SUBMISSIONS_ONLY,true,false,,6-K,2026-09-01,,,,0,companyfacts missing,63dcbce8f9e907af7a4dcdc6076342822b132303ab268fa091368ee7a3046374,v2.38E
U00330,BACC,Blue Acquisition Corp. - Class A Ordinary Shares,NASDAQ,,US_SEC_NOT_ELIGIBLE,SEC_NOT_ELIGIBLE,false,false,,,,,,,0,company_name_indicates_acquisition_company_or_blank_check,788c38d68367e61d2053413a3ee9de606876016d45d492c8e0b804ac9cced795,v2.38E
U00337,BANX,ArrowMark Financial Corp. - Closed End Fund,NASDAQ,,US_SEC_NOT_ELIGIBLE,SEC_NOT_ELIGIBLE,false,false,,,,,,,0,company_name_indicates_fund_or_trust,b7c45f414f6da3f4d549cb842d012006481d1c4b9ca954c287e96097f5809644,v2.38E
U00341,BAYA,Bayview Acquisition Corp - Ordinary Share,NASDAQ,,US_SEC_NOT_ELIGIBLE,SEC_NOT_ELIGIBLE,false,false,,,,,,,0,company_name_indicates_acquisition_company_or_blank_check,b75c24b0621c1e8a45a413e38368a5257574ec4bef6108fe849b796387136671,v2.38E
U00343,BBCQ,Bleichroeder Acquisition Corp. II - Class A Ordinary Shares,NASDAQ,,US_SEC_NOT_ELIGIBLE,SEC_NOT_ELIGIBLE,false,false,,,,,,,0,company_name_indicates_acquisition_company_or_blank_check,3f00205fa22009ae70f2636d611d9dd8e1e9231ea3e3524e4743d55d787388ef,v2.38E
U00352,BCAR,D. Boral ARC Acquisition I Corp. - Class A Ordinary Shares,NASDAQ,,US_SEC_NOT_ELIGIBLE,SEC_NOT_ELIGIBLE,false,false,,,,,,,0,company_name_indicates_acquisition_company_or_blank_check,8e81cc7742eb4d440edb8758a429a5c3240348e1d1ce77c1b0198cfc35f16c30,v2.38E
U00357,BCIC,BCP Investment Corporation - Closed End Fund,NASDAQ,,US_SEC_NOT_ELIGIBLE,SEC_NOT_ELIGIBLE,false,false,,,,,,,0,company_name_indicates_fund_or_trust,0deb69737cb9f844c0179874d7a51a727da89d15d318b58bf5d52fb1838f0f47,v2.38E
U00366,BEAG,Bold Eagle Acquisition Corp. - Class A Ordinary Shares,NASDAQ,,US_SEC_NOT_ELIGIBLE,SEC_NOT_ELIGIBLE,false,false,,,,,,,0,company_name_indicates_acquisition_company_or_blank_check,554bb0dd4b2e4d72c4c597ccec9745b6a9ae308e59ac8f3f4bdc507386c4745f,v2.38E
U00386,BHAV,BHAV Acquisition Corp - Class A Ordinary Shares,NASDAQ,,US_SEC_NOT_ELIGIBLE,SEC_NOT_ELIGIBLE,false,false,,,,,,,0,company_name_indicates_acquisition_company_or_blank_check,d7d1b2d9a778846713c3fcd784fd2cacbcc2d8101a60d7bd4c65c0701019c01d,v2.38E
U00395,BIXI,Bitcoin Infrastructure Acquisition Corp Ltd. - Class A Ordinary Shares,NASDAQ,,US_SEC_NOT_ELIGIBLE,SEC_NOT_ELIGIBLE,false,false,,,,,,,0,company_name_indicates_acquisition_company_or_blank_check,858144c01e8b3432c5edbd4105d1243aa64bb40913d8016c6f439d153f734186,v2.38E
U00399,BKHA,Black Hawk Acquisition Corporation - Class A Ordinary Shares,NASDAQ,,US_SEC_NOT_ELIGIBLE,SEC_NOT_ELIGIBLE,false,false,,,,,,,0,company_name_indicates_acquisition_company_or_blank_check,016bb1f8b202fab3a7b68339456e6c5b6ceb667358ff1387a5e662148104f6af,v2.38E
U00413,BLRK,Bluerock Acquisition Corp. - Class A Ordinary Shares,NASDAQ,,US_SEC_NOT_ELIGIBLE,SEC_NOT_ELIGIBLE,false,false,,,,,,,0,company_name_indicates_acquisition_company_or_blank_check,df205c61732631f3c8b232084cbbb2dc61208385292e87dce24819b1020d9e77,v2.38E
U00414,BLUW,Blue Water Acquisition Corp. III - Class A Ordinary Shares,NASDAQ,,US_SEC_NOT_ELIGIBLE,SEC_NOT_ELIGIBLE,false,false,,,,,,,0,company_name_indicates_acquisition_company_or_blank_check,41f7759fccc8e4ad0a3560509b44f0a3fcec1a36619a8c0f38504d9def2f4e01,v2.38E
U00416,BLZR,Trailblazer Acquisition Corp. - Class A Ordinary Shares,NASDAQ,,US_SEC_NOT_ELIGIBLE,SEC_NOT_ELIGIBLE,false,false,,,,,,,0,company_name_indicates_acquisition_company_or_blank_check,bc79d019d36d9b6c75eaca9e23d33289d7d64d479b637b56bbb57d4c55dc18d0,v2.38E
U00421,BMM,Blue Moon Metals Inc. - Common Shares,NASDAQ,0001732379,US_SEC_CIK_RESOLVED,ENRICHED_PARTIAL_SUBMISSIONS_ONLY,true,false,,6-K,2026-08-21,,,,0,companyfacts missing,8ac82967a06d5962bca869ffccd4796fff7dae7fe0aac8b00ddffba0189f07a3,v2.38E
U00431,BNRG,Brenmiller Energy Ltd - Ordinary Shares,NASDAQ,,US_SEC_CIK_MISSING,SEC_CIK_REVIEW_REQUIRED,false,false,,,,,,,0,ticker not found in SEC company_tickers_exchange cache,fe84f765d743d9d41c43482301280d700d904f340b75231ec3316c928f566e93,v2.38E
U00433,BNZI,"Banzai International, Inc. - Class A Common Stock",NASDAQ,,US_SEC_CIK_MISSING,SEC_CIK_REVIEW_REQUIRED,false,false,,,,,,,0,ticker not found in SEC company_tickers_exchange cache,5ba3125278b6ffd3f1638fd6000d84fcb8fed0ceea27ffc4bdaf5542cae54def,v2.38E
U00445,BPAC,Blueport Acquisition Ltd - Class A Ordinary Shares,NASDAQ,,US_SEC_NOT_ELIGIBLE,SEC_NOT_ELIGIBLE,false,false,,,,,,,0,company_name_indicates_acquisition_company_or_blank_check,f20996959b103fbbbbde03eb3c2f8dabf7dd4c5451922af3fc93b2412fced7a0,v2.38E
U00449,BRAI,Braiin Limited - Common Stock,NASDAQ,0002076975,US_SEC_CIK_RESOLVED,ENRICHED_PARTIAL_SUBMISSIONS_ONLY,true,false,,6-K,2026-06-17,,,,0,companyfacts missing,32e5fbe79814185c4f483b400ffb237277772af98321b5d51d29d8828bfa5da3,v2.38E
U00452,BREZ,Breeze Acquisition Corp. II - Ordinary Shares,NASDAQ,,US_SEC_NOT_ELIGIBLE,SEC_NOT_ELIGIBLE,false,false,,,,,,,0,company_name_indicates_acquisition_company_or_blank_check,d8b00d335c752dca928fcec3cfcdd1c5c1cf452ffc5e2ba93b71b9efe42c69aa,v2.38E
U00462,BSAA,BEST SPAC I Acquisition Corp. - Class A Ordinary Shares,NASDAQ,,US_SEC_NOT_ELIGIBLE,SEC_NOT_ELIGIBLE,false,false,,,,,,,0,company_name_indicates_acquisition_company_or_blank_check,69a76b65e80f981bfbf7c7382ed3766d042723c0dea6698b01cd7de64220cba9,v2.38E
U00479,BTQ,BTQ Technologies Corp. - Common Stock,NASDAQ,0001821866,US_SEC_CIK_RESOLVED,ENRICHED_PARTIAL_SUBMISSIONS_ONLY,true,false,,6-K,2026-08-18,,,,0,companyfacts missing,e95de09028ef53adb908ee2a61b8e922fb056167f68fcfa8fb8a33541d8ea465,v2.38E
U00508,CAII,Collective Acquisition Corp. II - Class A Ordinary Shares,NASDAQ,,US_SEC_NOT_ELIGIBLE,SEC_NOT_ELIGIBLE,false,false,,,,,,,0,company_name_indicates_acquisition_company_or_blank_check,ec53d3fafe594fb63279b54322edc6e69f33a43f8fba137acd44871fbec367f1,v2.38E
U00514,CAPN,Cayson Acquisition Corp - Ordinary Shares,NASDAQ,,US_SEC_NOT_ELIGIBLE,SEC_NOT_ELIGIBLE,false,false,,,,,,,0,company_name_indicates_acquisition_company_or_blank_check,8ff81a4839a9fb8f56b73b583047c810cc0a3657fe850b0aae07406c767391b3,v2.38E
U00517,CAQ,Cambridge Acquisition Corp. - Class A Ordinary Shares,NASDAQ,,US_SEC_NOT_ELIGIBLE,SEC_NOT_ELIGIBLE,false,false,,,,,,,0,company_name_indicates_acquisition_company_or_blank_check,eb170a5d2347acc8397e6bf583909658b2e790b00cb8e6239dcac47d5123027c,v2.38E
U00540,CCAQ,Collective Acquisition Corp. - Class A ordinary shares,NASDAQ,,US_SEC_NOT_ELIGIBLE,SEC_NOT_ELIGIBLE,false,false,,,,,,,0,company_name_indicates_acquisition_company_or_blank_check,7d7c500d2fefa5f5351db13996ae0680c38c941b49c5593645157136b45c0453,v2.38E
U00545,CCD,Calamos Dynamic Convertible & Income Fund - Closed End Fund,NASDAQ,,US_SEC_NOT_ELIGIBLE,SEC_NOT_ELIGIBLE,false,false,,,,,,,0,company_name_indicates_fund_or_trust,e21eeed4fe5d1e27dfcbcf4721616eb431d7f3d3eab8207f0bffbe1aa9103bbf,v2.38E
U00550,CCII,Cohen Circle Acquisition Corp. II - Class A Ordinary Shares,NASDAQ,,US_SEC_NOT_ELIGIBLE,SEC_NOT_ELIGIBLE,false,false,,,,,,,0,company_name_indicates_acquisition_company_or_blank_check,8f331094c27b0c2566981db508d48d5338440f07534f2e97622099d67462ac56,v2.38E
U00551,CCIX,Churchill Capital Corp IX - Ordinary Shares,NASDAQ,,US_SEC_CIK_MISSING,SEC_CIK_REVIEW_REQUIRED,false,false,,,,,,,0,ticker not found in SEC company_tickers_exchange cache,f1afb2b437027c75c7949905eba3a254ce1cff027965f5ec6578e95cf842ad70,v2.38E
U00555,CCRN,"Cross Country Healthcare, Inc. - Common Stock",NASDAQ,,US_SEC_CIK_MISSING,SEC_CIK_REVIEW_REQUIRED,false,false,,,,,,,0,ticker not found in SEC company_tickers_exchange cache,b8ded3adcd4743889c427deb90880a8ee0f4271370739cdf793d312fba84eb68,v2.38E
U00594,CGBD,"Carlyle Secured Lending, Inc. - Closed End Fund",NASDAQ,,US_SEC_NOT_ELIGIBLE,SEC_NOT_ELIGIBLE,false,false,,,,,,,0,company_name_indicates_fund_or_trust,085fb75c927cd9f23b5b181895cca05a82f3f8d7867c3dc4fb18eff8bda4c569,v2.38E
U00600,CGO,Calamos Global Total Return Fund - Closed End Fund,NASDAQ,,US_SEC_NOT_ELIGIBLE,SEC_NOT_ELIGIBLE,false,false,,,,,,,0,company_name_indicates_fund_or_trust,1698f04ab17bcee11687e2f999f0e22982272f6ab9b9a57b1879cc8e015c431a,v2.38E
U00605,CHAR,Charlton Aria Acquisition Corporation - Class A Ordinary Shares,NASDAQ,,US_SEC_NOT_ELIGIBLE,SEC_NOT_ELIGIBLE,false,false,,,,,,,0,company_name_indicates_acquisition_company_or_blank_check,cf13c8e646b60e74db393b9f84872efb331d287c1724c87724e983a92e6de5b3,v2.38E
U00609,CHEC,Chenghe Acquisition III Co. - Class A Ordinary Shares,NASDAQ,,US_SEC_NOT_ELIGIBLE,SEC_NOT_ELIGIBLE,false,false,,,,,,,0,company_name_indicates_acquisition_company_or_blank_check,f1c8660a60e4675359e8b0e1b3c95ffe621964a9941280f7b66f579fd12876ff,v2.38E
U00611,CHI,Calamos Convertible Opportunities and Income Fund - Closed End Fund,NASDAQ,,US_SEC_NOT_ELIGIBLE,SEC_NOT_ELIGIBLE,false,false,,,,,,,0,company_name_indicates_fund_or_trust,2157b6e83e79f04378552e8942a057d7a7131e793aaa0cccbd11a27b5c603244,v2.38E
U00615,CHPG,ChampionsGate Acquisition Corporation - Class A Ordinary Share,NASDAQ,,US_SEC_NOT_ELIGIBLE,SEC_NOT_ELIGIBLE,false,false,,,,,,,0,company_name_indicates_acquisition_company_or_blank_check,e03355fc26a237fb1d605f43eb557194593bd1a60888c27224ca342185ad0ed3,v2.38E
U00623,CHW,Calamos Global Dynamic Income Fund - Closed End Fund,NASDAQ,,US_SEC_NOT_ELIGIBLE,SEC_NOT_ELIGIBLE,false,false,,,,,,,0,company_name_indicates_fund_or_trust,783efac4e7474fe2769e1317af6550bc6e71e2d9dcf5eac979371c1a77c67750,v2.38E
U00624,CHY,Calamos Convertible and High Income Fund - Closed End Fund,NASDAQ,,US_SEC_NOT_ELIGIBLE,SEC_NOT_ELIGIBLE,false,false,,,,,,,0,company_name_indicates_fund_or_trust,e7054c9bda9aa36aa4df21a6c286fceccecca1f70e3fcbe54614eb765ac7790a,v2.38E
U00657,CMCO,Columbus McKinnon Corporation - Common Stock,NASDAQ,0001005229,US_SEC_CIK_RESOLVED,SEC_CIK_RESOLVED_PENDING_COLLECTION,false,false,,,,,,,0,SEC submissions/companyfacts not cached,929991ae74271a7dffe7a0d54c41ba39090b36d9d42fa9c6431b1d097c6a5a18,v2.38E
U00658,CMCSA,Comcast Corporation - Class A Common Stock,NASDAQ,0001166691,US_SEC_CIK_RESOLVED,SEC_CIK_RESOLVED_PENDING_COLLECTION,false,false,,,,,,,0,SEC submissions/companyfacts not cached,1cf510eecbb475dd3d588cfacc4d2eb81769f80b417ade3f4495be869524a1f1,v2.38E
U00659,CMCT,Creative Media - Common Stock,NASDAQ,0000908311,US_SEC_CIK_RESOLVED,SEC_CIK_RESOLVED_PENDING_COLLECTION,false,false,,,,,,,0,SEC submissions/companyfacts not cached,4c3e825b5f3b749871ce5f7230c1ffd19396e00a4357c5eb5a368ba8d9942a3c,v2.38E
U00660,CME,CME Group Inc. - Class A Common Stock,NASDAQ,0001156375,US_SEC_CIK_RESOLVED,SEC_CIK_RESOLVED_PENDING_COLLECTION,false,false,,,,,,,0,SEC submissions/companyfacts not cached,1aa3190b930127487076c5dec0090409217405ece30d8c5f7531bb5b0d19e9ba,v2.38E
U00661,CMII,Columbus Circle Capital Corp II - Class A Ordinary Shares,NASDAQ,0002088805,US_SEC_CIK_RESOLVED,SEC_CIK_RESOLVED_PENDING_COLLECTION,false,false,,,,,,,0,SEC submissions/companyfacts not cached,d55610c95ec66b9222728abb77063240cee4d97ccdda21890ff65bfcffab02c7,v2.38E
U00662,CMND,Clearmind Medicine Inc. - Common Shares,NASDAQ,0001892500,US_SEC_CIK_RESOLVED,SEC_CIK_RESOLVED_PENDING_COLLECTION,false,false,,,,,,,0,SEC submissions/companyfacts not cached,e09be1240d0b627208190438a8e4e4a2f88bf4d65422c7e84afce8c1bf3cdd4a,v2.38E
U00663,CMPR,Cimpress plc - Ordinary Shares,NASDAQ,0001262976,US_SEC_CIK_RESOLVED,SEC_CIK_RESOLVED_PENDING_COLLECTION,false,false,,,,,,,0,SEC submissions/companyfacts not cached,4df8694ac3efb3bf0412754fa42fae099a95d03a215747871f7e1c924eb2a43a,v2.38E
U00664,CMPS,COMPASS Pathways Plc - American Depository Shares,NASDAQ,0001816590,US_SEC_CIK_RESOLVED,SEC_CIK_RESOLVED_PENDING_COLLECTION,false,false,,,,,,,0,SEC submissions/companyfacts not cached,2e65757caf705f8aa40645bd9a55593a376f6182839cd0d73f27110a133a8689,v2.38E
U00665,CMPX,"Compass Therapeutics, Inc. - Common Stock",NASDAQ,0001738021,US_SEC_CIK_RESOLVED,SEC_CIK_RESOLVED_PENDING_COLLECTION,false,false,,,,,,,0,SEC submissions/companyfacts not cached,d74ea0c5ec1cca9f129d95e09a89d71629ed9ec0c84b3e166a1886fa2c7b9ef9,v2.38E
U00666,CMRC,"Commerce.com, Inc. - Series 1 Common Stock",NASDAQ,0001626450,US_SEC_CIK_RESOLVED,SEC_CIK_RESOLVED_PENDING_COLLECTION,false,false,,,,,,,0,SEC submissions/companyfacts not cached,ed429dbd00ca5054b82155cee1abbd4fd141759ae02c404e8dfad2fb1e1c57b6,v2.38E
U00667,CMTL,Comtech Telecommunications Corp. - Common Stock,NASDAQ,0000023197,US_SEC_CIK_RESOLVED,SEC_CIK_RESOLVED_PENDING_COLLECTION,false,false,,,,,,,0,SEC submissions/companyfacts not cached,0c1de976ad1503d4c889efe1dcecd34198b92d7a0bd82bb83f4e1b3a5cd028a6,v2.38E
U00668,CMTV,Community Bancorp. - Common stock,NASDAQ,0000718413,US_SEC_CIK_RESOLVED,SEC_CIK_RESOLVED_PENDING_COLLECTION,false,false,,,,,,,0,SEC submissions/companyfacts not cached,d2bd48dfc90e88c3a7efbe76245ac4e598422ecc368ae7e2d6e8987c654287a3,v2.38E
U00669,CNCK,Coincheck Group N.V. - Ordinary Shares,NASDAQ,0001913847,US_SEC_CIK_RESOLVED,SEC_CIK_RESOLVED_PENDING_COLLECTION,false,false,,,,,,,0,SEC submissions/companyfacts not cached,1cc73e6436174a254eaa397b187415e7e4cd9a08f7dfc67fe633e07c65e69ff7,v2.38E
U00670,CNDT,Conduent Incorporated - Common Stock,NASDAQ,0001677703,US_SEC_CIK_RESOLVED,SEC_CIK_RESOLVED_PENDING_COLLECTION,false,false,,,,,,,0,SEC submissions/companyfacts not cached,2ae6ee04502bc39ff627fde84facdc1bf9b2bdef8fb33e234bc55d683c14ce83,v2.38E
U00671,CNET,ZW Data Action Technologies Inc. - Common Stock,NASDAQ,0001376321,US_SEC_CIK_RESOLVED,SEC_CIK_RESOLVED_PENDING_COLLECTION,false,false,,,,,,,0,SEC submissions/companyfacts not cached,2dc9a16e05f56a11b7217b88c25b5c0e38f1955c951a009be190371f1b916057,v2.38E
U00672,CNEY,CN Energy Group Inc. - Class A Ordinary Shares,NASDAQ,0001780785,US_SEC_CIK_RESOLVED,SEC_CIK_RESOLVED_PENDING_COLLECTION,false,false,,,,,,,0,SEC submissions/companyfacts not cached,6903d35bc70282984324584fade9c60663012b05e35d9f43892589b472b3078d,v2.38E
U00673,CNOB,"ConnectOne Bancorp, Inc. - Common Stock",NASDAQ,0000712771,US_SEC_CIK_RESOLVED,SEC_CIK_RESOLVED_PENDING_COLLECTION,false,false,,,,,,,0,SEC submissions/companyfacts not cached,de4cc424ee44805fda702373bd5509fbfb6662eea95739fe27fe84128c4085c5,v2.38E
U00674,CNSP,"CNS Pharmaceuticals, Inc. - Common Stock",NASDAQ,0001729427,US_SEC_CIK_RESOLVED,SEC_CIK_RESOLVED_PENDING_COLLECTION,false,false,,,,,,,0,SEC submissions/companyfacts not cached,6bb99ce5d2d5be110d6b2fc93836f2a2a00e78d834ee721fe090353874d5fd9f,v2.38E
U00675,CNTB,Connect Biopharma Holdings Limited - Ordinary Shares,NASDAQ,0001835268,US_SEC_CIK_RESOLVED,SEC_CIK_RESOLVED_PENDING_COLLECTION,false,false,,,,,,,0,SEC submissions/companyfacts not cached,205411e0a16c412eaa3ba13c0ad37672e729165fa781e3e8725ffd30cbc6eb44,v2.38E
U00676,CNTN,"Canton Strategic Holdings, Inc. - Common Stock",NASDAQ,0001861657,US_SEC_CIK_RESOLVED,SEC_CIK_RESOLVED_PENDING_COLLECTION,false,false,,,,,,,0,SEC submissions/companyfacts not cached,b02236d112b558f1a51faf9a759ed19b97bf7f5e3b1c3f1373fec7dd3d353d08,v2.38E
U00677,CNTX,Context Therapeutics Inc. - Common Stock,NASDAQ,0001842952,US_SEC_CIK_RESOLVED,SEC_CIK_RESOLVED_PENDING_COLLECTION,false,false,,,,,,,0,SEC submissions/companyfacts not cached,e076569b899f1d36a64b6ae7db2a946b83c38a1bed38073b9db191cfaa2125e2,v2.38E
U00678,CNTY,"Century Casinos, Inc. - Common Stock",NASDAQ,0000911147,US_SEC_CIK_RESOLVED,SEC_CIK_RESOLVED_PENDING_COLLECTION,false,false,,,,,,,0,SEC submissions/companyfacts not cached,d976d1990197aaa0e658702bb74e96620b17678638adb58cd370926bd5b155bf,v2.38E
