candidate_id,provider,market,exchange,source_id,source_role,raw_symbol,symbol,name,short_name,english_name,industry,listing_date,isin,security_type,country,currency,candidate_bucket,confidence_bucket,crosscheck_status,crosscheck_source_id,crosscheck_name,crosscheck_fields_available,review_required,review_reason,raw_row_index,raw_json
TWSE_TWSE_1305,TWSE,Taiwan,TWSE,twse_ssl_repair_twse_listed_company_profile,primary_twse_candidate_source,1305,1305,華夏海灣塑膠股份有限公司,華夏,CGPC,03,19730305,,新台幣 10.0000元,Taiwan,TWD,twse_listed_company_profile_equity_candidate,high,matched_stock_day_all,twse_ssl_repair_twse_stock_day_all,華夏,11,False,,31,"{""上市日期"": ""19730305"", ""代理發言人"": ""黃俊閔"", ""住址"": ""台北市內湖區基湖路37號12樓"", ""傳真機號碼"": ""(02)2659-9516"", ""公司代號"": ""1305"", ""公司名稱"": ""華夏海灣塑膠股份有限公司"", ""公司簡稱"": ""華夏"", ""出表日期"": ""1150810"", ""外國企業註冊地國"": ""－ "", ""實收資本額"": ""5810504940"", ""已發行普通股數或TDR原股發行股數"": ""581050494"", ""成立日期"": ""19640429"", ""普通股每股面額"": ""新台幣                 10.0000元"", ""營利事業統一編號"": ""11686106"", ""特別股"": ""0"", ""產業別"": ""03"", ""發言人"": ""吳建興"", ""發言人職稱"": ""營業處處長"", ""私募股數"": ""0"", ""簽證會計師1"": ""張正修"", ""簽證會計師2"": ""劉怡青"", ""簽證會計師事務所"": ""勤業眾信聯合會計師事務所"", ""網址"": ""https://www.cgpc.com.tw"", ""編制財務報表類型"": ""1"", ""總機電話"": ""(02)8751-6888"", ""總經理"": ""胡吉宏"", ""股票過戶機構"": ""本公司股務部"", ""英文簡稱"": ""CGPC"", ""英文通訊地址"": ""12th Floor , NO.37 , Ji-Hu Rd. Nei-Hu DistrictTaipei, Taiwan, R.O.C."", ""董事長"": ""吳亦圭"", ""過戶地址"": ""台北市內湖區內湖路一段120巷17號6樓"", ""過戶電話"": ""(02)2650-3773"", ""電子郵件信箱"": ""jhwu@usig.com""}"
TWSE_TWSE_1307,TWSE,Taiwan,TWSE,twse_ssl_repair_twse_listed_company_profile,primary_twse_candidate_source,1307,1307,三芳化學工業股份有限公司,三芳,SAN FANG,03,19851123,,新台幣 10.0000元,Taiwan,TWD,twse_listed_company_profile_equity_candidate,high,matched_stock_day_all,twse_ssl_repair_twse_stock_day_all,三芳,11,False,,32,"{""上市日期"": ""19851123"", ""代理發言人"": ""林信宏"", ""住址"": ""高雄市三民區通化街120號"", ""傳真機號碼"": ""(07)3711940"", ""公司代號"": ""1307"", ""公司名稱"": ""三芳化學工業股份有限公司"", ""公司簡稱"": ""三芳"", ""出表日期"": ""1150810"", ""外國企業註冊地國"": ""－ "", ""實收資本額"": ""3978181260"", ""已發行普通股數或TDR原股發行股數"": ""397818126"", ""成立日期"": ""19730616"", ""普通股每股面額"": ""新台幣                 10.0000元"", ""營利事業統一編號"": ""83387850"", ""特別股"": ""0"", ""產業別"": ""03"", ""發言人"": ""李禮權"", ""發言人職稱"": ""總監"", ""私募股數"": ""0"", ""簽證會計師1"": ""王騰葦"", ""簽證會計師2"": ""劉承翰"", ""簽證會計師事務所"": ""勤業眾信會計師事務所"", ""網址"": ""https://www.sanfang.com/zh/"", ""編制財務報表類型"": ""1"", ""總機電話"": ""(07)3712111"", ""總經理"": ""林至逸"", ""股票過戶機構"": ""中國信託代理部"", ""英文簡稱"": ""SAN FANG"", ""英文通訊地址"": ""402 FENGJEN RD.,JENWU SHIANG,KAOSHIUNG,TAIWAN"", ""董事長"": ""林孟經"", ""過戶地址"": ""台北市重慶南路一段83號5樓"", ""過戶電話"": ""(02)6636-5566"", ""電子郵件信箱"": ""jui@sanfang.com.tw""}"
TWSE_TWSE_1308,TWSE,Taiwan,TWSE,twse_ssl_repair_twse_listed_company_profile,primary_twse_candidate_source,1308,1308,亞洲聚合股份有限公司,亞聚,APC,03,19860620,,新台幣 10.0000元,Taiwan,TWD,twse_listed_company_profile_equity_candidate,high,matched_stock_day_all,twse_ssl_repair_twse_stock_day_all,亞聚,11,False,,33,"{""上市日期"": ""19860620"", ""代理發言人"": ""張勝川"", ""住址"": ""高雄市林園區工業一路3號"", ""傳真機號碼"": ""(02)2659-9553"", ""公司代號"": ""1308"", ""公司名稱"": ""亞洲聚合股份有限公司"", ""公司簡稱"": ""亞聚"", ""出表日期"": ""1150810"", ""外國企業註冊地國"": ""－ "", ""實收資本額"": ""5937439190"", ""已發行普通股數或TDR原股發行股數"": ""593743919"", ""成立日期"": ""19770125"", ""普通股每股面額"": ""新台幣                 10.0000元"", ""營利事業統一編號"": ""20747385"", ""特別股"": ""0"", ""產業別"": ""03"", ""發言人"": ""黃克名"", ""發言人職稱"": ""業務處處長"", ""私募股數"": ""0"", ""簽證會計師1"": ""劉怡青"", ""簽證會計師2"": ""莊碧玉"", ""簽證會計師事務所"": ""勤業眾信聯合會計師事務所"", ""網址"": ""https://www.apc.com.tw/"", ""編制財務報表類型"": ""1"", ""總機電話"": ""(02)8751-6888"", ""總經理"": ""吳培基"", ""股票過戶機構"": ""亞洲聚合股份有限公司股務部"", ""英文簡稱"": ""APC"", ""英文通訊地址"": ""NO.3,INDUSTRIAL 1ST RD., LINYUAN DIST.,KAOHSIUNG, TAIWAN, 832 ROC"", ""董事長"": ""吳亦圭"", ""過戶地址"": ""台北市內湖區內湖路一段120巷17號6樓"", ""過戶電話"": ""(02)2650-3773"", ""電子郵件信箱"": ""gltzeng@usig.com""}"
TWSE_TWSE_1309,TWSE,Taiwan,TWSE,twse_ssl_repair_twse_listed_company_profile,primary_twse_candidate_source,1309,1309,台達化學工業股份有限公司,台達化,TTC,03,19860627,,新台幣 10.0000元,Taiwan,TWD,twse_listed_company_profile_equity_candidate,high,matched_stock_day_all,twse_ssl_repair_twse_stock_day_all,台達化,11,False,,34,"{""上市日期"": ""19860627"", ""代理發言人"": ""陳錫明"", ""住址"": ""台北市內湖區基湖路37號12樓"", ""傳真機號碼"": ""(02)2659-9504"", ""公司代號"": ""1309"", ""公司名稱"": ""台達化學工業股份有限公司"", ""公司簡稱"": ""台達化"", ""出表日期"": ""1150810"", ""外國企業註冊地國"": ""－ "", ""實收資本額"": ""3975868480"", ""已發行普通股數或TDR原股發行股數"": ""397586848"", ""成立日期"": ""19600406"", ""普通股每股面額"": ""新台幣                 10.0000元"", ""營利事業統一編號"": ""11893409"", ""特別股"": ""0"", ""產業別"": ""03"", ""發言人"": ""黃俊豪"", ""發言人職稱"": ""協理"", ""私募股數"": ""0"", ""簽證會計師1"": ""陳俊宏"", ""簽證會計師2"": ""劉怡青"", ""簽證會計師事務所"": ""勤業眾信聯合會計師事務所"", ""網址"": ""http://www.ttc.com.tw"", ""編制財務報表類型"": ""1"", ""總機電話"": ""(02)8751-6888"", ""總經理"": ""吳培基"", ""股票過戶機構"": ""台達化學工業股份有限公司股務部"", ""英文簡稱"": ""TTC"", ""英文通訊地址"": ""12th Floor, No.37, Ji-Hu Rd.,Taipei 114,Taiwan,R.O.C."", ""董事長"": ""吳亦圭"", ""過戶地址"": ""台北市內湖區內湖路一段120巷17號6樓"", ""過戶電話"": ""(02)2650-3773"", ""電子郵件信箱"": ""chunhao@usig.com""}"
TWSE_TWSE_1310,TWSE,Taiwan,TWSE,twse_ssl_repair_twse_listed_company_profile,primary_twse_candidate_source,1310,1310,台灣苯乙烯工業股份有限公司,台苯,T.S.M.C.,03,19870806,,新台幣 10.0000元,Taiwan,TWD,twse_listed_company_profile_equity_candidate,high,matched_stock_day_all,twse_ssl_repair_twse_stock_day_all,台苯,11,False,,35,"{""上市日期"": ""19870806"", ""代理發言人"": ""陳明男"", ""住址"": ""台北市中正區羅斯福路一段六號八樓之一"", ""傳真機號碼"": ""23960755"", ""公司代號"": ""1310"", ""公司名稱"": ""台灣苯乙烯工業股份有限公司"", ""公司簡稱"": ""台苯"", ""出表日期"": ""1150810"", ""外國企業註冊地國"": ""－ "", ""實收資本額"": ""5278697640"", ""已發行普通股數或TDR原股發行股數"": ""527869764"", ""成立日期"": ""19791116"", ""普通股每股面額"": ""新台幣                 10.0000元"", ""營利事業統一編號"": ""20844865"", ""特別股"": ""0"", ""產業別"": ""03"", ""發言人"": ""呂政欣"", ""發言人職稱"": ""協理"", ""私募股數"": ""0"", ""簽證會計師1"": ""尹元聖"", ""簽證會計師2"": ""吳麟"", ""簽證會計師事務所"": ""安侯建業聯合會計師事務所"", ""網址"": ""http://www.smct.com.tw/"", ""編制財務報表類型"": ""1"", ""總機電話"": ""02-23966007"", ""總經理"": ""仲崇國"", ""股票過戶機構"": ""康和綜合證券股份有限公司"", ""英文簡稱"": ""T.S.M.C."", ""英文通訊地址"": ""8F-1, No. 6, Sec. 1, Roosevelt Rd., Taipei City , TaiwanTaipei,Taiwan"", ""董事長"": ""林文淵"", ""過戶地址"": ""台北市信義區基隆路一段176號B1"", ""過戶電話"": ""02-8787-1118"", ""電子郵件信箱"": ""investors@mail.smct.com.tw""}"
TWSE_TWSE_1312,TWSE,Taiwan,TWSE,twse_ssl_repair_twse_listed_company_profile,primary_twse_candidate_source,1312,1312,國喬石油化學股份有限公司,國喬,GPPC,03,19881221,,新台幣 10.0000元,Taiwan,TWD,twse_listed_company_profile_equity_candidate,high,matched_stock_day_all,twse_ssl_repair_twse_stock_day_all,國喬,11,False,,36,"{""上市日期"": ""19881221"", ""代理發言人"": ""薛鴻敏"", ""住址"": ""臺北市敦化北路135號8樓"", ""傳真機號碼"": ""(02)2545-8755"", ""公司代號"": ""1312"", ""公司名稱"": ""國喬石油化學股份有限公司"", ""公司簡稱"": ""國喬"", ""出表日期"": ""1150810"", ""外國企業註冊地國"": ""－ "", ""實收資本額"": ""11266203280"", ""已發行普通股數或TDR原股發行股數"": ""1106620328"", ""成立日期"": ""19730925"", ""普通股每股面額"": ""新台幣                 10.0000元"", ""營利事業統一編號"": ""04212250"", ""特別股"": ""20000000"", ""產業別"": ""03"", ""發言人"": ""沈美佑"", ""發言人職稱"": ""經理"", ""私募股數"": ""0"", ""簽證會計師1"": ""吳政諺"", ""簽證會計師2"": ""連淑凌"", ""簽證會計師事務所"": ""安侯建業聯合會計師事務所"", ""網址"": ""http://www.gppc.com.tw"", ""編制財務報表類型"": ""1"", ""總機電話"": ""(02)2175-4567"", ""總經理"": ""曾嘉雄"", ""股票過戶機構"": ""凱基證券(股)公司代理部"", ""英文簡稱"": ""GPPC"", ""英文通訊地址"": ""8F., No. 135, Dunhua N. Rd., Songshan Dist.,TAIPEI, TAIWAN  R.O.C."", ""董事長"": ""邱德馨"", ""過戶地址"": ""台北市重慶南路一段2號5 樓"", ""過戶電話"": ""(02)2389-2999"", ""電子郵件信箱"": ""gppc@gppc.com.tw""}"
TWSE_TWSE_1313,TWSE,Taiwan,TWSE,twse_ssl_repair_twse_listed_company_profile,primary_twse_candidate_source,1313,1313,聯成化學科技股份有限公司,聯成,UPC,03,19890327,,新台幣 10.0000元,Taiwan,TWD,twse_listed_company_profile_equity_candidate,high,matched_stock_day_all,twse_ssl_repair_twse_stock_day_all,聯成,11,False,,37,"{""上市日期"": ""19890327"", ""代理發言人"": ""徐桂梅"", ""住址"": ""台北市南港區南港路一段209號A棟9樓"", ""傳真機號碼"": ""(02)26515818"", ""公司代號"": ""1313"", ""公司名稱"": ""聯成化學科技股份有限公司"", ""公司簡稱"": ""聯成"", ""出表日期"": ""1150810"", ""外國企業註冊地國"": ""－ "", ""實收資本額"": ""13308461070"", ""已發行普通股數或TDR原股發行股數"": ""1330846107"", ""成立日期"": ""19760814"", ""普通股每股面額"": ""新台幣                 10.0000元"", ""營利事業統一編號"": ""04748660"", ""特別股"": ""0"", ""產業別"": ""03"", ""發言人"": ""張嘉麟"", ""發言人職稱"": ""專案經理"", ""私募股數"": ""0"", ""簽證會計師1"": ""劉建良"", ""簽證會計師2"": ""王儀雯"", ""簽證會計師事務所"": ""勤業眾信聯合會計師事務所"", ""網址"": ""http://www.upc.com.tw"", ""編制財務報表類型"": ""1"", ""總機電話"": ""(02)26517889"", ""總經理"": ""畢淑蒨"", ""股票過戶機構"": ""中國信託商業銀行代理部"", ""英文簡稱"": ""UPC"", ""英文通訊地址"": ""9F., Building A, No. 209 NanGang Rd., Sec. 1, NanGang Dist., Taipei, 115,Taiwan, R.O.C"", ""董事長"": ""苗豐強"", ""過戶地址"": ""台北市重慶南路一段83號5F"", ""過戶電話"": ""(02)6636-5566"", ""電子郵件信箱"": ""ir@upc.com.tw""}"
TWSE_TWSE_1314,TWSE,Taiwan,TWSE,twse_ssl_repair_twse_listed_company_profile,primary_twse_candidate_source,1314,1314,中國石油化學工業開發(股)公司,中石化,CPDC,03,19910712,,新台幣 10.0000元,Taiwan,TWD,twse_listed_company_profile_equity_candidate,high,matched_stock_day_all,twse_ssl_repair_twse_stock_day_all,中石化,11,False,,38,"{""上市日期"": ""19910712"", ""代理發言人"": ""李建憲、陳台彰"", ""住址"": ""高雄市大社區經建路1號"", ""傳真機號碼"": ""07-3513642"", ""公司代號"": ""1314"", ""公司名稱"": ""中國石油化學工業開發(股)公司"", ""公司簡稱"": ""中石化"", ""出表日期"": ""1150810"", ""外國企業註冊地國"": ""－ "", ""實收資本額"": ""37848501300"", ""已發行普通股數或TDR原股發行股數"": ""3784850130"", ""成立日期"": ""19690708"", ""普通股每股面額"": ""新台幣                 10.0000元"", ""營利事業統一編號"": ""03084741"", ""特別股"": ""0"", ""產業別"": ""03"", ""發言人"": ""陳穎俊"", ""發言人職稱"": ""總經理(代理)"", ""私募股數"": ""0"", ""簽證會計師1"": ""陳光慧"", ""簽證會計師2"": ""楊子陞"", ""簽證會計師事務所"": ""信永中和會計師事務所"", ""網址"": ""www.cpdc.com.tw"", ""編制財務報表類型"": ""1"", ""總機電話"": ""07-3513521"", ""總經理"": ""陳穎俊(代理)"", ""股票過戶機構"": ""本公司股務室"", ""英文簡稱"": ""CPDC"", ""英文通訊地址"": ""No. 1, Jingjian Road, Dashe DistrictKaohsiung, Taiwan, R. O. C."", ""董事長"": ""葛樹人"", ""過戶地址"": ""台北市松山區東興路12號3樓"", ""過戶電話"": ""02-89782589"", ""電子郵件信箱"": ""investors@cpdc.com.tw""}"
TWSE_TWSE_1315,TWSE,Taiwan,TWSE,twse_ssl_repair_twse_listed_company_profile,primary_twse_candidate_source,1315,1315,達新工業股份有限公司,達新,TAH HSIN,03,19920509,,新台幣 10.0000元,Taiwan,TWD,twse_listed_company_profile_equity_candidate,high,matched_stock_day_all,twse_ssl_repair_twse_stock_day_all,達新,11,False,,39,"{""上市日期"": ""19920509"", ""代理發言人"": ""陳明哲"", ""住址"": ""台中市西屯區工業區35路51號"", ""傳真機號碼"": ""04-23595557"", ""公司代號"": ""1315"", ""公司名稱"": ""達新工業股份有限公司"", ""公司簡稱"": ""達新"", ""出表日期"": ""1150810"", ""外國企業註冊地國"": ""－ "", ""實收資本額"": ""990990000"", ""已發行普通股數或TDR原股發行股數"": ""99099000"", ""成立日期"": ""19661024"", ""普通股每股面額"": ""新台幣                 10.0000元"", ""營利事業統一編號"": ""51059101"", ""特別股"": ""0"", ""產業別"": ""03"", ""發言人"": ""賴耿民"", ""發言人職稱"": ""副總經理"", ""私募股數"": ""0"", ""簽證會計師1"": ""張福郎"", ""簽證會計師2"": ""林志隆"", ""簽證會計師事務所"": ""國富浩華聯合會計師事務所"", ""網址"": ""www.tahhsin.com.tw"", ""編制財務報表類型"": ""1"", ""總機電話"": ""04-23595511"", ""總經理"": ""陳以千"", ""股票過戶機構"": ""中國信託商業銀行(股)公司代理部"", ""英文簡稱"": ""TAH HSIN"", ""英文通訊地址"": ""NO.51, 35TH RD.,TAICHUNG INDUSTRIAL PARK ,TAICHUNG ,TAIWAN, R.O.C"", ""董事長"": ""吳子聰"", ""過戶地址"": ""台北市重慶南路一段83號5樓"", ""過戶電話"": ""02-66365566"", ""電子郵件信箱"": ""thst@mail.tahhsin.com.tw""}"
TWSE_TWSE_1316,TWSE,Taiwan,TWSE,twse_ssl_repair_twse_listed_company_profile,primary_twse_candidate_source,1316,1316,上曜建設開發股份有限公司,上曜,SUN YAD,14,19921015,,新台幣 10.0000元,Taiwan,TWD,twse_listed_company_profile_equity_candidate,high,matched_stock_day_all,twse_ssl_repair_twse_stock_day_all,上曜,11,False,,40,"{""上市日期"": ""19921015"", ""代理發言人"": ""朱麗娟"", ""住址"": ""台南市安平區永華路二段248號20樓之6"", ""傳真機號碼"": ""(06)2988311"", ""公司代號"": ""1316"", ""公司名稱"": ""上曜建設開發股份有限公司"", ""公司簡稱"": ""上曜"", ""出表日期"": ""1150810"", ""外國企業註冊地國"": ""－ "", ""實收資本額"": ""4016461500"", ""已發行普通股數或TDR原股發行股數"": ""401646150"", ""成立日期"": ""19791211"", ""普通股每股面額"": ""新台幣                 10.0000元"", ""營利事業統一編號"": ""73654033"", ""特別股"": ""0"", ""產業別"": ""14"", ""發言人"": ""郭育政"", ""發言人職稱"": ""財務部副總經理"", ""私募股數"": ""2570000"", ""簽證會計師1"": ""許振隆"", ""簽證會計師2"": ""高鈺倫"", ""簽證會計師事務所"": ""安侯建業聯合會計師事務所"", ""網址"": ""www.sunyad.com.tw"", ""編制財務報表類型"": ""1"", ""總機電話"": ""(06)2988318"", ""總經理"": ""曾鵬光"", ""股票過戶機構"": ""元大證券股份有限公司"", ""英文簡稱"": ""SUN  YAD"", ""英文通訊地址"": ""20F.-6, No.248, Sec. 2, Yonghua RdAnping Dist., Tainan City 708, Taiwan"", ""董事長"": ""張祐銘"", ""過戶地址"": ""臺北市大安區敦化南路2段67號地下一樓"", ""過戶電話"": ""(02)2586-5859"", ""電子郵件信箱"": ""sunyad_101@yahoo.com.tw""}"
TWSE_TWSE_1319,TWSE,Taiwan,TWSE,twse_ssl_repair_twse_listed_company_profile,primary_twse_candidate_source,1319,1319,東陽實業廠股份有限公司,東陽,TYG,12,19941212,,新台幣 10.0000元,Taiwan,TWD,twse_listed_company_profile_equity_candidate,high,matched_stock_day_all,twse_ssl_repair_twse_stock_day_all,東陽,11,False,,41,"{""上市日期"": ""19941212"", ""代理發言人"": ""洪櫻芬"", ""住址"": ""台南市安和路二段98號"", ""傳真機號碼"": ""06-3566055"", ""公司代號"": ""1319"", ""公司名稱"": ""東陽實業廠股份有限公司"", ""公司簡稱"": ""東陽"", ""出表日期"": ""1150810"", ""外國企業註冊地國"": ""－ "", ""實收資本額"": ""5914770680"", ""已發行普通股數或TDR原股發行股數"": ""591477068"", ""成立日期"": ""19671030"", ""普通股每股面額"": ""新台幣                 10.0000元"", ""營利事業統一編號"": ""68326665"", ""特別股"": ""0"", ""產業別"": ""12"", ""發言人"": ""許芳華"", ""發言人職稱"": ""助理副總經理"", ""私募股數"": ""0"", ""簽證會計師1"": ""胡子仁"", ""簽證會計師2"": ""洪國森"", ""簽證會計師事務所"": ""安永聯合會計師事務所"", ""網址"": ""WWW.TYG.COM.TW"", ""編制財務報表類型"": ""1"", ""總機電話"": ""06-3560511"", ""總經理"": ""吳永祥"", ""股票過戶機構"": ""中國信託商業銀行代理部"", ""英文簡稱"": ""TYG"", ""英文通訊地址"": ""98 AN HO ROAD.,SEC,2TAINAN,TAIWAN,R,O,C"", ""董事長"": ""吳永茂"", ""過戶地址"": ""台北市重慶南路一段83號5F"", ""過戶電話"": ""02-66365566"", ""電子郵件信箱"": ""15469@tyg.com.tw""}"
TWSE_TWSE_1321,TWSE,Taiwan,TWSE,twse_ssl_repair_twse_listed_company_profile,primary_twse_candidate_source,1321,1321,大洋塑膠工業股份有限公司,大洋,OPC,03,19990126,,新台幣 10.0000元,Taiwan,TWD,twse_listed_company_profile_equity_candidate,high,matched_stock_day_all,twse_ssl_repair_twse_stock_day_all,大洋,11,False,,42,"{""上市日期"": ""19990126"", ""代理發言人"": ""鄭有峰"", ""住址"": ""台北市莒光路310號5,6樓"", ""傳真機號碼"": ""(02)23027464"", ""公司代號"": ""1321"", ""公司名稱"": ""大洋塑膠工業股份有限公司"", ""公司簡稱"": ""大洋"", ""出表日期"": ""1150810"", ""外國企業註冊地國"": ""－ "", ""實收資本額"": ""2272282680"", ""已發行普通股數或TDR原股發行股數"": ""227228268"", ""成立日期"": ""19650607"", ""普通股每股面額"": ""新台幣                 10.0000元"", ""營利事業統一編號"": ""15024509"", ""特別股"": ""0"", ""產業別"": ""03"", ""發言人"": ""邱俊福"", ""發言人職稱"": ""經理"", ""私募股數"": ""0"", ""簽證會計師1"": ""余聖河"", ""簽證會計師2"": ""羅瑞芝"", ""簽證會計師事務所"": ""安侯建業聯合會計師事務所"", ""網址"": ""www.opc.com.tw"", ""編制財務報表類型"": ""1"", ""總機電話"": ""(02)23062131"", ""總經理"": ""陳欽明"", ""股票過戶機構"": ""凱基證券(股)公司股務代理部"", ""英文簡稱"": ""OPC"", ""英文通訊地址"": ""5F,310 CHUKWANG ROADTAIPEI,TAIWAN,R.O.C"", ""董事長"": ""陳欽明"", ""過戶地址"": ""台北市重慶南路一段2號5樓"", ""過戶電話"": ""(02)23148800"", ""電子郵件信箱"": ""mauwau@opc.com.tw""}"
TWSE_TWSE_1323,TWSE,Taiwan,TWSE,twse_ssl_repair_twse_listed_company_profile,primary_twse_candidate_source,1323,1323,永裕塑膠工業股份有限公司,永裕,YONYU,03,20000911,,新台幣 10.0000元,Taiwan,TWD,twse_listed_company_profile_equity_candidate,high,matched_stock_day_all,twse_ssl_repair_twse_stock_day_all,永裕,11,False,,43,"{""上市日期"": ""20000911"", ""代理發言人"": ""蔡崇誠"", ""住址"": ""台南市仁德區勝利路88號"", ""傳真機號碼"": ""06-2705088"", ""公司代號"": ""1323"", ""公司名稱"": ""永裕塑膠工業股份有限公司"", ""公司簡稱"": ""永裕"", ""出表日期"": ""1150810"", ""外國企業註冊地國"": ""－ "", ""實收資本額"": ""912745540"", ""已發行普通股數或TDR原股發行股數"": ""91274554"", ""成立日期"": ""19730402"", ""普通股每股面額"": ""新台幣                 10.0000元"", ""營利事業統一編號"": ""68192103"", ""特別股"": ""0"", ""產業別"": ""03"", ""發言人"": ""郭錦添"", ""發言人職稱"": ""副總經理"", ""私募股數"": ""0"", ""簽證會計師1"": ""葉芳婷"", ""簽證會計師2"": ""徐惠榆"", ""簽證會計師事務所"": ""資誠聯合會計師事務所"", ""網址"": ""www.yonyu.com.tw"", ""編制財務報表類型"": ""1"", ""總機電話"": ""06-2793711"", ""總經理"": ""王威程"", ""股票過戶機構"": ""凱基證券股份有限公司"", ""英文簡稱"": ""YONYU"", ""英文通訊地址"": ""No. 88, Shengli Rd., Rende Dist.Tainan City 717018, Taiwan (R.O.C.)"", ""董事長"": ""王威程"", ""過戶地址"": ""台北市重慶南路一段2號5樓"", ""過戶電話"": ""02-23892999"", ""電子郵件信箱"": ""kct3232@yonyu.com.tw""}"
TWSE_TWSE_1324,TWSE,Taiwan,TWSE,twse_ssl_repair_twse_listed_company_profile,primary_twse_candidate_source,1324,1324,地球綜合工業股份有限公司,地球,GLOBE TAPE,03,20000911,,新台幣 10.0000元,Taiwan,TWD,twse_listed_company_profile_equity_candidate,high,matched_stock_day_all,twse_ssl_repair_twse_stock_day_all,地球,11,False,,44,"{""上市日期"": ""20000911"", ""代理發言人"": ""曾嬿妤"", ""住址"": ""台北市中山區南京東路3段61號7樓"", ""傳真機號碼"": ""(02)2507-0226"", ""公司代號"": ""1324"", ""公司名稱"": ""地球綜合工業股份有限公司"", ""公司簡稱"": ""地球"", ""出表日期"": ""1150810"", ""外國企業註冊地國"": ""－ "", ""實收資本額"": ""751218820"", ""已發行普通股數或TDR原股發行股數"": ""75121882"", ""成立日期"": ""19641208"", ""普通股每股面額"": ""新台幣                 10.0000元"", ""營利事業統一編號"": ""07147916"", ""特別股"": ""0"", ""產業別"": ""03"", ""發言人"": ""張雅琪"", ""發言人職稱"": ""財務部部長"", ""私募股數"": ""0"", ""簽證會計師1"": ""徐榮煌"", ""簽證會計師2"": ""楊弘斌"", ""簽證會計師事務所"": ""安永聯合會計師事務所"", ""網址"": ""https://www.globetape.com"", ""編制財務報表類型"": ""1"", ""總機電話"": ""(02)2506-6666"", ""總經理"": ""黃林慶"", ""股票過戶機構"": ""永豐金證券股份有限公司"", ""英文簡稱"": ""GLOBE TAPE"", ""英文通訊地址"": ""7F.NO.61.SECTION 3,NANKING E ROADTAIPEI TAIWAN R.O.C."", ""董事長"": ""鈞鼎投資股份有限公司(代表人張德照)"", ""過戶地址"": ""台北市中正區博愛路17號3樓"", ""過戶電話"": ""02-23816288"", ""電子郵件信箱"": ""ir@globetape.com.tw""}"
TWSE_TWSE_1325,TWSE,Taiwan,TWSE,twse_ssl_repair_twse_listed_company_profile,primary_twse_candidate_source,1325,1325,恒大股份有限公司,恆大,UK,03,20000911,,新台幣 10.0000元,Taiwan,TWD,twse_listed_company_profile_equity_candidate,high,matched_stock_day_all,twse_ssl_repair_twse_stock_day_all,恆大,11,False,,45,"{""上市日期"": ""20000911"", ""代理發言人"": ""廖淑姬"", ""住址"": ""台北市林森北路372號10樓"", ""傳真機號碼"": ""(02)25374473"", ""公司代號"": ""1325"", ""公司名稱"": ""恒大股份有限公司"", ""公司簡稱"": ""恆大"", ""出表日期"": ""1150810"", ""外國企業註冊地國"": ""－ "", ""實收資本額"": ""852811980"", ""已發行普通股數或TDR原股發行股數"": ""85281198"", ""成立日期"": ""19621014"", ""普通股每股面額"": ""新台幣                 10.0000元"", ""營利事業統一編號"": ""11455800"", ""特別股"": ""0"", ""產業別"": ""03"", ""發言人"": ""周壽祿"", ""發言人職稱"": ""協理"", ""私募股數"": ""0"", ""簽證會計師1"": ""薛峻泯"", ""簽證會計師2"": ""陳昭伶"", ""簽證會計師事務所"": ""勤業眾信聯合會計師事務所"", ""網址"": ""www.uk.com.tw"", ""編制財務報表類型"": ""1"", ""總機電話"": ""(02)25119161"", ""總經理"": ""黃美慧"", ""股票過戶機構"": ""中國信託商業銀行代理部"", ""英文簡稱"": ""UK"", ""英文通訊地址"": ""10F, 372, LIN SHEN N. ROADTAIPEI, TAIWAN, R.O.C."", ""董事長"": ""黃美慧"", ""過戶地址"": ""台北市重慶南路一段83號5樓"", ""過戶電話"": ""(02)66365566"", ""電子郵件信箱"": ""uk4409@ms34.hinet.net""}"
