market_id,provider,source_id,sample_order,sample_kind,sample_payload
SINGAPORE_SGX,SGX,SGX_SECURITIES_V1_1_JSON_MINIMAL,11,json_candidate_like_object,"{""p"": 0.0, ""change_vs_pc"": null, ""change_vs_pc_percentage"": null, ""c"": 0.0, ""s"": ""1.277"", ""nc"": ""JUS"", ""cx"": 1.27, ""dpc"": null, ""trading_time"": ""20260812_091600"", ""cn"": null, ""dp"": null, ""type"": ""etfs""}"
SINGAPORE_SGX,SGX,SGX_SECURITIES_V1_1_JSON_MINIMAL,12,json_candidate_like_object,"{""p"": 0.0, ""change_vs_pc"": null, ""change_vs_pc_percentage"": null, ""c"": 0.0, ""s"": ""0.098"", ""nc"": ""BQC"", ""cx"": 0.0, ""dpc"": null, ""trading_time"": ""20260812_091600"", ""cn"": null, ""dp"": null, ""type"": ""stocks""}"
SINGAPORE_SGX,SGX,SGX_SECURITIES_V1_1_JSON_MINIMAL,13,json_candidate_like_object,"{""p"": 11.215, ""change_vs_pc"": null, ""change_vs_pc_percentage"": null, ""c"": 0.06, ""s"": ""0.595"", ""nc"": ""BTJ"", ""cx"": 0.0, ""dpc"": null, ""trading_time"": ""20260812_091600"", ""cn"": null, ""dp"": null, ""type"": ""stocks""}"
SINGAPORE_SGX,SGX,SGX_SECURITIES_V1_1_JSON_MINIMAL,14,json_candidate_like_object,"{""p"": 0.09, ""change_vs_pc"": null, ""change_vs_pc_percentage"": null, ""c"": 0.001, ""s"": ""1.114"", ""nc"": ""A35"", ""cx"": 1.112, ""dpc"": null, ""trading_time"": ""20260812_091600"", ""cn"": null, ""dp"": null, ""type"": ""etfs""}"
SINGAPORE_SGX,SGX,SGX_SECURITIES_V1_1_JSON_MINIMAL,15,json_candidate_like_object,"{""p"": 0.0, ""change_vs_pc"": null, ""change_vs_pc_percentage"": null, ""c"": 0.0, ""s"": ""0.415"", ""nc"": ""533"", ""cx"": 0.0, ""dpc"": null, ""trading_time"": ""20260812_091600"", ""cn"": null, ""dp"": null, ""type"": ""stocks""}"
SINGAPORE_SGX,SGX,SGX_SECURITIES_V1_1_JSON_MINIMAL,16,json_candidate_like_object,"{""p"": 0.0, ""change_vs_pc"": null, ""change_vs_pc_percentage"": null, ""c"": 0.0, ""s"": ""0.025"", ""nc"": ""541"", ""cx"": 0.0, ""dpc"": null, ""trading_time"": ""20260812_091600"", ""cn"": null, ""dp"": null, ""type"": ""stocks""}"
SINGAPORE_SGX,SGX,SGX_SECURITIES_V1_1_JSON_MINIMAL,17,json_candidate_like_object,"{""p"": 0.0, ""change_vs_pc"": null, ""change_vs_pc_percentage"": null, ""c"": 0.0, ""s"": ""0.189"", ""nc"": ""570"", ""cx"": 0.0, ""dpc"": null, ""trading_time"": ""20260812_091600"", ""cn"": null, ""dp"": null, ""type"": ""stocks""}"
SINGAPORE_SGX,SGX,SGX_SECURITIES_V1_1_JSON_MINIMAL,18,json_candidate_like_object,"{""p"": -8.197, ""change_vs_pc"": null, ""change_vs_pc_percentage"": null, ""c"": -0.005, ""s"": ""0.062"", ""nc"": ""QZG"", ""cx"": 0.0, ""dpc"": null, ""trading_time"": ""20260812_091600"", ""cn"": null, ""dp"": null, ""type"": ""stocks""}"
SINGAPORE_SGX,SGX,SGX_SECURITIES_V1_1_JSON_MINIMAL,19,json_candidate_like_object,"{""p"": 12.0, ""change_vs_pc"": null, ""change_vs_pc_percentage"": null, ""c"": 0.003, ""s"": ""0.029"", ""nc"": ""5FW"", ""cx"": 0.0, ""dpc"": null, ""trading_time"": ""20260812_091600"", ""cn"": null, ""dp"": null, ""type"": ""stocks""}"
SINGAPORE_SGX,SGX,SGX_SECURITIES_V1_1_JSON_MINIMAL,20,json_candidate_like_object,"{""p"": 0.0, ""change_vs_pc"": null, ""change_vs_pc_percentage"": null, ""c"": 0.0, ""s"": ""0.084"", ""nc"": ""AYV"", ""cx"": 0.0, ""dpc"": null, ""trading_time"": ""20260812_091600"", ""cn"": null, ""dp"": null, ""type"": ""stocks""}"
SINGAPORE_SGX,SGX,SGX_SECURITIES_V1_1_JSON_MINIMAL,21,json_candidate_like_object,"{""p"": 2.222, ""change_vs_pc"": null, ""change_vs_pc_percentage"": null, ""c"": 0.005, ""s"": ""0.230"", ""nc"": ""XZL"", ""cx"": 0.0, ""dpc"": null, ""trading_time"": ""20260812_091600"", ""cn"": null, ""dp"": null, ""type"": ""businesstrusts""}"
SINGAPORE_SGX,SGX,SGX_SECURITIES_V1_1_JSON_MINIMAL,22,json_candidate_like_object,"{""p"": -6.667, ""change_vs_pc"": null, ""change_vs_pc_percentage"": null, ""c"": -0.001, ""s"": ""0.014"", ""nc"": ""43F"", ""cx"": 0.0, ""dpc"": null, ""trading_time"": ""20260812_091600"", ""cn"": null, ""dp"": null, ""type"": ""stocks""}"
SINGAPORE_SGX,SGX,SGX_SECURITIES_V1_1_JSON_MINIMAL,23,json_candidate_like_object,"{""p"": 1.37, ""change_vs_pc"": null, ""change_vs_pc_percentage"": null, ""c"": 0.002, ""s"": ""0.149"", ""nc"": ""A31"", ""cx"": 0.0, ""dpc"": null, ""trading_time"": ""20260812_091600"", ""cn"": null, ""dp"": null, ""type"": ""stocks""}"
SINGAPORE_SGX,SGX,SGX_SECURITIES_V1_1_JSON_MINIMAL,24,json_candidate_like_object,"{""p"": 0.0, ""change_vs_pc"": null, ""change_vs_pc_percentage"": null, ""c"": 0.0, ""s"": ""0.154"", ""nc"": ""BLZ"", ""cx"": 0.0, ""dpc"": null, ""trading_time"": ""20260812_091600"", ""cn"": null, ""dp"": null, ""type"": ""stocks""}"
SINGAPORE_SGX,SGX,SGX_SECURITIES_V1_1_JSON_MINIMAL,25,json_candidate_like_object,"{""p"": 0.0, ""change_vs_pc"": null, ""change_vs_pc_percentage"": null, ""c"": 0.0, ""s"": ""0.001"", ""nc"": ""9NHW"", ""cx"": 0.0, ""dpc"": null, ""trading_time"": ""20260812_091600"", ""cn"": null, ""dp"": null, ""type"": ""companywarrants""}"
SINGAPORE_SGX,SGX,SGX_SECURITIES_V1_1_JSON_MINIMAL,26,json_candidate_like_object,"{""p"": 0.0, ""change_vs_pc"": null, ""change_vs_pc_percentage"": null, ""c"": 0.0, ""s"": ""0.003"", ""nc"": ""WJ9"", ""cx"": 0.0, ""dpc"": null, ""trading_time"": ""20260812_091600"", ""cn"": null, ""dp"": null, ""type"": ""stocks""}"
SINGAPORE_SGX,SGX,SGX_SECURITIES_V1_1_JSON_MINIMAL,27,json_candidate_like_object,"{""p"": 0.0, ""change_vs_pc"": null, ""change_vs_pc_percentage"": null, ""c"": 0.0, ""s"": ""0.149"", ""nc"": ""43Q"", ""cx"": 0.0, ""dpc"": null, ""trading_time"": ""20260812_091600"", ""cn"": null, ""dp"": null, ""type"": ""stocks""}"
SINGAPORE_SGX,SGX,SGX_SECURITIES_V1_1_JSON_MINIMAL,28,json_candidate_like_object,"{""p"": 0.0, ""change_vs_pc"": null, ""change_vs_pc_percentage"": null, ""c"": 0.0, ""s"": ""0.003"", ""nc"": ""5EF"", ""cx"": 0.0, ""dpc"": null, ""trading_time"": ""20260812_091600"", ""cn"": null, ""dp"": null, ""type"": ""stocks""}"
SINGAPORE_SGX,SGX,SGX_SECURITIES_V1_1_JSON_MINIMAL,29,json_candidate_like_object,"{""p"": -2.128, ""change_vs_pc"": null, ""change_vs_pc_percentage"": null, ""c"": -0.005, ""s"": ""0.230"", ""nc"": ""XVG"", ""cx"": 0.0, ""dpc"": null, ""trading_time"": ""20260812_091600"", ""cn"": null, ""dp"": null, ""type"": ""stocks""}"
SINGAPORE_SGX,SGX,SGX_SECURITIES_V1_1_JSON_MINIMAL,30,json_candidate_like_object,"{""p"": 0.943, ""change_vs_pc"": null, ""change_vs_pc_percentage"": null, ""c"": 0.09, ""s"": ""9.640"", ""nc"": ""AWX"", ""cx"": 0.0, ""dpc"": null, ""trading_time"": ""20260812_091600"", ""cn"": null, ""dp"": null, ""type"": ""stocks""}"
SINGAPORE_SGX,SGX,SGX_SECURITIES_V1_1_JSON_MINIMAL,31,json_candidate_like_object,"{""p"": 0.0, ""change_vs_pc"": null, ""change_vs_pc_percentage"": null, ""c"": 0.0, ""s"": """", ""nc"": ""XWA"", ""cx"": 0.0, ""dpc"": null, ""trading_time"": ""20260812_091600"", ""cn"": null, ""dp"": null, ""type"": ""stocks""}"
SINGAPORE_SGX,SGX,SGX_SECURITIES_V1_1_JSON_MINIMAL,32,json_candidate_like_object,"{""p"": 0.0, ""change_vs_pc"": null, ""change_vs_pc_percentage"": null, ""c"": 0.0, ""s"": """", ""nc"": ""IHEW"", ""cx"": 0.21, ""dpc"": 0.0, ""trading_time"": ""20260812_091600"", ""cn"": null, ""dp"": 0.0, ""type"": ""dlcertificates""}"
SINGAPORE_SGX,SGX,SGX_SECURITIES_V1_1_JSON_MINIMAL,33,json_candidate_like_object,"{""p"": 0.0, ""change_vs_pc"": null, ""change_vs_pc_percentage"": null, ""c"": 0.0, ""s"": """", ""nc"": ""EMMW"", ""cx"": 0.12, ""dpc"": 0.0, ""trading_time"": ""20260812_091600"", ""cn"": null, ""dp"": 0.0, ""type"": ""dlcertificates""}"
SINGAPORE_SGX,SGX,SGX_SECURITIES_V1_1_JSON_MINIMAL,34,json_candidate_like_object,"{""p"": -0.667, ""change_vs_pc"": null, ""change_vs_pc_percentage"": null, ""c"": -0.01, ""s"": ""1.500"", ""nc"": ""O5RU"", ""cx"": 0.0, ""dpc"": null, ""trading_time"": ""20260812_091600"", ""cn"": null, ""dp"": null, ""type"": ""reits""}"
SINGAPORE_SGX,SGX,SGX_SECURITIES_V1_1_JSON_MINIMAL,35,json_candidate_like_object,"{""p"": 0.0, ""change_vs_pc"": null, ""change_vs_pc_percentage"": null, ""c"": 0.0, ""s"": ""2.500"", ""nc"": ""TATD"", ""cx"": 0.0, ""dpc"": null, ""trading_time"": ""20260812_090000"", ""cn"": null, ""dp"": null, ""type"": ""adrs""}"
SINGAPORE_SGX,SGX,SGX_SECURITIES_V1_1_JSON_MINIMAL,36,json_candidate_like_object,"{""p"": 0.0, ""change_vs_pc"": null, ""change_vs_pc_percentage"": null, ""c"": 0.0, ""s"": """", ""nc"": ""TADD"", ""cx"": 0.0, ""dpc"": null, ""trading_time"": ""20260812_090000"", ""cn"": null, ""dp"": null, ""type"": ""adrs""}"
SINGAPORE_SGX,SGX,SGX_SECURITIES_V1_1_JSON_MINIMAL,37,json_candidate_like_object,"{""p"": 25.0, ""change_vs_pc"": null, ""change_vs_pc_percentage"": null, ""c"": 0.001, ""s"": ""0.005"", ""nc"": ""584"", ""cx"": 0.0, ""dpc"": null, ""trading_time"": ""20260812_091600"", ""cn"": null, ""dp"": null, ""type"": ""stocks""}"
SINGAPORE_SGX,SGX,SGX_SECURITIES_V1_1_JSON_MINIMAL,38,json_candidate_like_object,"{""p"": -8.984, ""change_vs_pc"": null, ""change_vs_pc_percentage"": null, ""c"": -0.229, ""s"": """", ""nc"": ""RUMW"", ""cx"": 2.549, ""dpc"": 0.0, ""trading_time"": ""20260812_091600"", ""cn"": null, ""dp"": 0.0, ""type"": ""dlcertificates""}"
SINGAPORE_SGX,SGX,SGX_SECURITIES_V1_1_JSON_MINIMAL,39,json_candidate_like_object,"{""p"": 12.903, ""change_vs_pc"": null, ""change_vs_pc_percentage"": null, ""c"": 0.068, ""s"": """", ""nc"": ""XOZW"", ""cx"": 0.527, ""dpc"": 0.0, ""trading_time"": ""20260812_091600"", ""cn"": null, ""dp"": 0.0, ""type"": ""dlcertificates""}"
SINGAPORE_SGX,SGX,SGX_SECURITIES_V1_1_JSON_MINIMAL,40,json_candidate_like_object,"{""p"": -16.129, ""change_vs_pc"": ""0.107"", ""change_vs_pc_percentage"": null, ""c"": -0.02, ""s"": ""0.110"", ""nc"": ""ZVNW"", ""cx"": 0.124, ""dpc"": 0.0, ""trading_time"": ""20260812_091600"", ""cn"": null, ""dp"": 0.0, ""type"": ""dlcertificates""}"
SINGAPORE_SGX,SGX,SGX_SECURITIES_V1_1_JSON_EXTENDED,1,json_candidate_like_object,"{""pv"": 0.0, ""lt"": 0.0, ""fn"": null, ""trading_time"": ""20260812_091600"", ""dp"": null, ""type"": ""listedcertificates"", ""du"": null, ""bv"": 0.0, ""dpc"": null, ""iiv"": null, ""iopv"": 0.0, ""ed"": null, ""change_vs_pc_percentage"": null, ""ptd"": null, ""b"": null, ""c"": 0.0, ""sv"": 0.0, ""h"": 0.0, ""v_"": null, ""cn"": null, ""l"": 0.0, ""o"": 0.0, ""p_"": """", ""p"": 0.0, ""change_vs_pc"": null, ""s"": null, ""nc"": null, ""cx"": 0.0, ""vl"": 0.0, ""v"": 0.0}"
SINGAPORE_SGX,SGX,SGX_SECURITIES_V1_1_JSON_EXTENDED,2,json_candidate_like_object,"{""pv"": 0.81, ""lt"": 0.81, ""fn"": null, ""trading_time"": ""20260812_091600"", ""dp"": null, ""type"": ""stocks"", ""du"": null, ""bv"": 3.7, ""dpc"": null, ""iiv"": null, ""iopv"": 0.0, ""ed"": null, ""change_vs_pc_percentage"": null, ""ptd"": ""20260811"", ""b"": ""0.810"", ""c"": 0.0, ""sv"": 0.1, ""h"": 0.0, ""v_"": """", ""cn"": null, ""l"": 0.0, ""o"": 0.0, ""p_"": ""X"", ""p"": 0.0, ""change_vs_pc"": null, ""s"": ""0.845"", ""nc"": ""LVR"", ""cx"": 0.0, ""vl"": 0.0, ""v"": 0.0}"
SINGAPORE_SGX,SGX,SGX_SECURITIES_V1_1_JSON_EXTENDED,3,json_candidate_like_object,"{""pv"": 0.001, ""lt"": 0.001, ""fn"": null, ""trading_time"": ""20260812_091600"", ""dp"": null, ""type"": ""companywarrants"", ""du"": null, ""bv"": 99.35, ""dpc"": null, ""iiv"": null, ""iopv"": 0.0, ""ed"": null, ""change_vs_pc_percentage"": null, ""ptd"": null, ""b"": ""0.001"", ""c"": 0.0, ""sv"": 0.0, ""h"": 0.001, ""v_"": """", ""cn"": null, ""l"": 0.001, ""o"": 0.001, ""p_"": ""X"", ""p"": 0.0, ""change_vs_pc"": null, ""s"": """", ""nc"": ""VT2W"", ""cx"": 0.0, ""vl"": 0.25, ""v"": 0.25}"
SINGAPORE_SGX,SGX,SGX_SECURITIES_V1_1_JSON_EXTENDED,4,json_candidate_like_object,"{""pv"": 0.069, ""lt"": 0.069, ""fn"": null, ""trading_time"": ""20260812_091600"", ""dp"": null, ""type"": ""stocks"", ""du"": null, ""bv"": 0.0, ""dpc"": null, ""iiv"": null, ""iopv"": 0.0, ""ed"": null, ""change_vs_pc_percentage"": null, ""ptd"": ""20190905"", ""b"": """", ""c"": 0.0, ""sv"": 0.0, ""h"": 0.0, ""v_"": """", ""cn"": null, ""l"": 0.0, ""o"": 0.0, ""p_"": ""X"", ""p"": 0.0, ""change_vs_pc"": null, ""s"": """", ""nc"": ""AZG"", ""cx"": 0.0, ""vl"": 0.0, ""v"": 0.0}"
SINGAPORE_SGX,SGX,SGX_SECURITIES_V1_1_JSON_EXTENDED,5,json_candidate_like_object,"{""pv"": 0.031, ""lt"": 0.032, ""fn"": null, ""trading_time"": ""20260812_091600"", ""dp"": null, ""type"": ""stocks"", ""du"": null, ""bv"": 3.3, ""dpc"": null, ""iiv"": null, ""iopv"": 0.0, ""ed"": null, ""change_vs_pc_percentage"": null, ""ptd"": ""20260811"", ""b"": ""0.032"", ""c"": 0.001, ""sv"": 10.0, ""h"": 0.032, ""v_"": """", ""cn"": null, ""l"": 0.031, ""o"": 0.031, ""p_"": ""X"", ""p"": 3.226, ""change_vs_pc"": null, ""s"": ""0.033"", ""nc"": ""1Y1"", ""cx"": 0.0, ""vl"": 250.0, ""v"": 7950.0}"
SINGAPORE_SGX,SGX,SGX_SECURITIES_V1_1_JSON_EXTENDED,6,json_candidate_like_object,"{""pv"": 0.002, ""lt"": 0.002, ""fn"": null, ""trading_time"": ""20260812_091600"", ""dp"": null, ""type"": ""companywarrants"", ""du"": null, ""bv"": 0.0, ""dpc"": null, ""iiv"": null, ""iopv"": 0.0, ""ed"": null, ""change_vs_pc_percentage"": null, ""ptd"": null, ""b"": """", ""c"": 0.0, ""sv"": 0.0, ""h"": 0.0, ""v_"": """", ""cn"": null, ""l"": 0.0, ""o"": 0.0, ""p_"": ""X"", ""p"": 0.0, ""change_vs_pc"": null, ""s"": """", ""nc"": ""KJZW"", ""cx"": 0.0, ""vl"": 0.0, ""v"": 0.0}"
SINGAPORE_SGX,SGX,SGX_SECURITIES_V1_1_JSON_EXTENDED,7,json_candidate_like_object,"{""pv"": 0.0, ""lt"": 0.0, ""fn"": null, ""trading_time"": ""20260812_091600"", ""dp"": null, ""type"": ""etfs"", ""du"": null, ""bv"": 0.0, ""dpc"": null, ""iiv"": null, ""iopv"": 0.0, ""ed"": null, ""change_vs_pc_percentage"": null, ""ptd"": null, ""b"": """", ""c"": 0.0, ""sv"": 0.0, ""h"": 0.0, ""v_"": """", ""cn"": null, ""l"": 0.0, ""o"": 0.0, ""p_"": ""X"", ""p"": 0.0, ""change_vs_pc"": null, ""s"": """", ""nc"": ""Q50"", ""cx"": 0.0, ""vl"": 0.0, ""v"": 0.0}"
SINGAPORE_SGX,SGX,SGX_SECURITIES_V1_1_JSON_EXTENDED,8,json_candidate_like_object,"{""pv"": 0.993, ""lt"": 0.993, ""fn"": null, ""trading_time"": ""20260812_091600"", ""dp"": null, ""type"": ""etfs"", ""du"": null, ""bv"": 20.2, ""dpc"": null, ""iiv"": null, ""iopv"": 0.0, ""ed"": null, ""change_vs_pc_percentage"": null, ""ptd"": null, ""b"": ""0.992"", ""c"": 0.0, ""sv"": 2805.65, ""h"": 0.993, ""v_"": """", ""cn"": null, ""l"": 0.991, ""o"": 0.992, ""p_"": ""X"", ""p"": 0.0, ""change_vs_pc"": null, ""s"": ""0.993"", ""nc"": ""SBO"", ""cx"": 0.992, ""vl"": 115.644, ""v"": 114710.938}"
SINGAPORE_SGX,SGX,SGX_SECURITIES_V1_1_JSON_EXTENDED,9,json_candidate_like_object,"{""pv"": 0.769, ""lt"": 0.769, ""fn"": null, ""trading_time"": ""20260812_091600"", ""dp"": null, ""type"": ""etfs"", ""du"": null, ""bv"": 80.0, ""dpc"": null, ""iiv"": null, ""iopv"": 0.0, ""ed"": null, ""change_vs_pc_percentage"": null, ""ptd"": null, ""b"": ""0.773"", ""c"": 0.0, ""sv"": 80.0, ""h"": 0.0, ""v_"": """", ""cn"": null, ""l"": 0.0, ""o"": 0.0, ""p_"": ""X"", ""p"": 0.0, ""change_vs_pc"": null, ""s"": ""0.781"", ""nc"": ""SBV"", ""cx"": 0.774, ""vl"": 0.0, ""v"": 0.0}"
SINGAPORE_SGX,SGX,SGX_SECURITIES_V1_1_JSON_EXTENDED,10,json_candidate_like_object,"{""pv"": 1.62, ""lt"": 1.619, ""fn"": null, ""trading_time"": ""20260812_091600"", ""dp"": null, ""type"": ""etfs"", ""du"": null, ""bv"": 80.0, ""dpc"": null, ""iiv"": null, ""iopv"": 0.0, ""ed"": null, ""change_vs_pc_percentage"": null, ""ptd"": null, ""b"": ""1.621"", ""c"": -0.001, ""sv"": 1.0, ""h"": 1.62, ""v_"": """", ""cn"": null, ""l"": 1.609, ""o"": 1.615, ""p_"": ""X"", ""p"": -0.062, ""change_vs_pc"": null, ""s"": ""1.631"", ""nc"": ""JJJ"", ""cx"": 1.625, ""vl"": 42.076, ""v"": 68065.249}"
SINGAPORE_SGX,SGX,SGX_SECURITIES_V1_1_JSON_EXTENDED,11,json_candidate_like_object,"{""pv"": 1.26, ""lt"": 1.26, ""fn"": null, ""trading_time"": ""20260812_091600"", ""dp"": null, ""type"": ""etfs"", ""du"": null, ""bv"": 80.0, ""dpc"": null, ""iiv"": null, ""iopv"": 0.0, ""ed"": null, ""change_vs_pc_percentage"": null, ""ptd"": null, ""b"": ""1.266"", ""c"": 0.0, ""sv"": 80.0, ""h"": 0.0, ""v_"": """", ""cn"": null, ""l"": 0.0, ""o"": 0.0, ""p_"": ""X"", ""p"": 0.0, ""change_vs_pc"": null, ""s"": ""1.277"", ""nc"": ""JUS"", ""cx"": 1.27, ""vl"": 0.0, ""v"": 0.0}"
SINGAPORE_SGX,SGX,SGX_SECURITIES_V1_1_JSON_EXTENDED,12,json_candidate_like_object,"{""pv"": 0.088, ""lt"": 0.088, ""fn"": null, ""trading_time"": ""20260812_091600"", ""dp"": null, ""type"": ""stocks"", ""du"": null, ""bv"": 18.2, ""dpc"": null, ""iiv"": null, ""iopv"": 0.0, ""ed"": null, ""change_vs_pc_percentage"": null, ""ptd"": ""20260805"", ""b"": ""0.088"", ""c"": 0.0, ""sv"": 0.2, ""h"": 0.088, ""v_"": """", ""cn"": null, ""l"": 0.088, ""o"": 0.088, ""p_"": ""X"", ""p"": 0.0, ""change_vs_pc"": null, ""s"": ""0.098"", ""nc"": ""BQC"", ""cx"": 0.0, ""vl"": 2.1, ""v"": 184.8}"
SINGAPORE_SGX,SGX,SGX_SECURITIES_V1_1_JSON_EXTENDED,13,json_candidate_like_object,"{""pv"": 0.535, ""lt"": 0.595, ""fn"": null, ""trading_time"": ""20260812_091600"", ""dp"": null, ""type"": ""stocks"", ""du"": null, ""bv"": 2.0, ""dpc"": null, ""iiv"": null, ""iopv"": 0.0, ""ed"": null, ""change_vs_pc_percentage"": null, ""ptd"": ""20260811"", ""b"": ""0.585"", ""c"": 0.06, ""sv"": 43.4, ""h"": 0.61, ""v_"": """", ""cn"": null, ""l"": 0.54, ""o"": 0.54, ""p_"": ""X"", ""p"": 11.215, ""change_vs_pc"": null, ""s"": ""0.595"", ""nc"": ""BTJ"", ""cx"": 0.0, ""vl"": 481.5, ""v"": 278592.0}"
SINGAPORE_SGX,SGX,SGX_SECURITIES_V1_1_JSON_EXTENDED,14,json_candidate_like_object,"{""pv"": 1.111, ""lt"": 1.112, ""fn"": null, ""trading_time"": ""20260812_091600"", ""dp"": null, ""type"": ""etfs"", ""du"": null, ""bv"": 497.168, ""dpc"": null, ""iiv"": null, ""iopv"": 1.161, ""ed"": null, ""change_vs_pc_percentage"": null, ""ptd"": null, ""b"": ""1.112"", ""c"": 0.001, ""sv"": 99.584, ""h"": 1.115, ""v_"": """", ""cn"": null, ""l"": 1.111, ""o"": 1.114, ""p_"": ""X"", ""p"": 0.09, ""change_vs_pc"": null, ""s"": ""1.114"", ""nc"": ""A35"", ""cx"": 1.112, ""vl"": 903.474, ""v"": 1005376.373}"
SINGAPORE_SGX,SGX,SGX_SECURITIES_V1_1_JSON_EXTENDED,15,json_candidate_like_object,"{""pv"": 0.39, ""lt"": 0.39, ""fn"": null, ""trading_time"": ""20260812_091600"", ""dp"": null, ""type"": ""stocks"", ""du"": null, ""bv"": 10.5, ""dpc"": null, ""iiv"": null, ""iopv"": 0.0, ""ed"": null, ""change_vs_pc_percentage"": null, ""ptd"": ""20260811"", ""b"": ""0.390"", ""c"": 0.0, ""sv"": 0.3, ""h"": 0.0, ""v_"": """", ""cn"": null, ""l"": 0.0, ""o"": 0.0, ""p_"": ""X"", ""p"": 0.0, ""change_vs_pc"": null, ""s"": ""0.415"", ""nc"": ""533"", ""cx"": 0.0, ""vl"": 0.0, ""v"": 0.0}"
